Time [mm:ss]	T [°C]	U [%r H]  	Tu Cap [°C]
05:05.4     	12.70 	73.1      	12.84
05:06.3     	12.69 	72.9      	12.84
05:07.2     	12.69 	72.6      	12.84
05:08.1     	12.72 	72.0      	12.84
05:09.0     	12.76 	71.5      	12.84
05:09.8     	12.78 	71.3      	12.84
05:10.8     	12.80 	71.3      	12.84
05:11.7     	12.81 	71.3      	12.84
05:12.5     	12.79 	71.7      	12.84
05:13.4     	12.76 	72.1      	12.84
05:14.9     	12.73 	72.4      	12.84
05:15.1     	12.73 	72.4      	12.84
05:15.3     	12.79 	72.1      	12.85
05:16.2     	12.80 	71.8      	12.85
05:17.1     	12.80 	72.0      	12.85
05:17.9     	12.80 	72.3      	12.85
05:18.9     	12.77 	72.8      	12.85
05:19.8     	12.74 	73.2      	12.85
05:20.6     	12.75 	72.5      	12.85
05:21.5     	12.77 	72.4      	12.85
05:22.4     	12.78 	72.1      	12.85
05:23.8     	12.79 	71.8      	12.85
05:24.2     	12.79 	72.3      	12.85
05:25.7     	12.79 	72.6      	12.86
05:25.9     	12.78 	71.7      	12.86
05:26.8     	12.78 	71.7      	12.85
05:27.8     	12.80 	71.5      	12.85
05:28.7     	12.80 	71.6      	12.86
05:29.6     	12.80 	71.7      	12.86
05:31.0     	12.79 	71.8      	12.86
05:31.2     	12.79 	71.8      	12.86
05:31.4     	12.76 	72.5      	12.86
05:32.3     	12.73 	72.6      	12.86
05:33.2     	12.76 	72.1      	12.86
05:34.0     	12.75 	72.6      	12.86
05:35.0     	12.73 	72.4      	12.86
05:35.9     	12.75 	72.0      	12.86
05:36.7     	12.77 	71.9      	12.86
05:37.6     	12.76 	72.1      	12.86
05:38.5     	12.74 	72.3      	12.85
05:39.4     	12.72 	72.3      	12.85
05:40.3     	12.74 	72.4      	12.85
05:41.2     	12.73 	72.8      	12.85
05:42.1     	12.71 	73.0      	12.85
05:43.1     	12.70 	73.5      	12.85
05:44.0     	12.71 	73.2      	12.85
05:44.8     	12.69 	73.1      	12.85
05:45.7     	12.73 	72.0      	12.85
05:46.6     	12.77 	71.6      	12.85
05:47.5     	12.80 	71.5      	12.85
05:48.4     	12.81 	71.6      	12.85
05:49.3     	12.79 	72.0      	12.85
05:50.2     	12.73 	73.1      	12.85
05:51.1     	12.69 	73.0      	12.85
05:52.0     	12.67 	73.2      	12.85
05:52.8     	12.67 	73.0      	12.85
05:53.7     	12.68 	72.9      	12.85
05:54.6     	12.68 	72.8      	12.85
05:55.5     	12.70 	72.5      	12.84
05:56.5     	12.74 	72.3      	12.84
05:57.4     	12.76 	72.4      	12.84
05:58.3     	12.76 	72.6      	12.84
05:59.2     	12.75 	72.8      	12.84
06:00.1     	12.73 	73.1      	12.84
06:00.9     	12.74 	73.3      	12.85
06:01.8     	12.75 	73.1      	12.85
06:02.7     	12.76 	73.1      	12.85
06:03.6     	12.76 	73.1      	12.85
06:04.5     	12.76 	73.3      	12.85
06:05.4     	12.73 	73.7      	12.85
06:06.3     	12.69 	74.4      	12.86
06:07.2     	12.67 	74.7      	12.86
06:08.1     	12.68 	74.2      	12.87
06:08.9     	12.70 	73.9      	12.87
06:09.9     	12.72 	73.6      	12.87
06:10.8     	12.73 	73.4      	12.87
06:11.7     	12.74 	73.3      	12.87
06:12.6     	12.73 	73.7      	12.87
06:13.5     	12.73 	73.6      	12.87
06:14.4     	12.73 	73.7      	12.87
06:15.3     	12.72 	72.9      	12.86
06:16.2     	12.74 	72.5      	12.86
06:17.0     	12.72 	72.9      	12.86
06:17.9     	12.70 	73.3      	12.85
06:18.8     	12.68 	73.7      	12.85
06:19.7     	12.61 	74.2      	12.84
06:20.6     	12.61 	73.5      	12.84
06:21.5     	12.62 	73.0      	12.83
06:22.4     	12.68 	72.5      	12.83
06:23.4     	12.69 	72.7      	12.82
06:24.3     	12.64 	73.4      	12.82
06:25.1     	12.62 	73.2      	12.81
06:26.0     	12.63 	73.3      	12.81
06:27.0     	12.68 	72.7      	12.81
06:27.8     	12.71 	72.4      	12.80
06:28.7     	12.72 	72.3      	12.80
06:29.6     	12.72 	72.7      	12.80
06:30.5     	12.69 	73.2      	12.80
06:31.4     	12.65 	73.7      	12.80
06:32.3     	12.61 	74.3      	12.80
06:33.1     	12.58 	74.7      	12.79
06:34.1     	12.57 	75.2      	12.79
06:35.0     	12.54 	75.6      	12.78
06:35.8     	12.55 	75.2      	12.78
06:36.7     	12.62 	74.0      	12.78
06:37.7     	12.65 	73.6      	12.77
06:38.6     	12.65 	73.7      	12.77
06:39.5     	12.65 	73.7      	12.77
06:40.4     	12.64 	73.9      	12.76
06:41.3     	12.65 	73.9      	12.76
06:42.2     	12.65 	73.6      	12.76
06:43.1     	12.64 	74.1      	12.76
06:43.9     	12.65 	74.0      	12.76
06:44.8     	12.68 	73.8      	12.76
06:45.7     	12.70 	73.9      	12.76
06:46.6     	12.70 	74.3      	12.76
06:47.5     	12.68 	74.7      	12.76
06:48.4     	12.67 	74.7      	12.76
06:49.3     	12.66 	75.0      	12.76
06:50.2     	12.65 	75.3      	12.76
06:51.2     	12.64 	75.2      	12.76
06:52.0     	12.66 	75.3      	12.76
06:52.9     	12.64 	75.6      	12.76
06:53.8     	12.63 	75.5      	12.76
06:54.7     	12.61 	76.1      	12.76
06:55.6     	12.61 	75.6      	12.76
06:56.5     	12.62 	75.0      	12.75
06:57.4     	12.59 	75.4      	12.75
06:58.3     	12.54 	75.5      	12.75
06:59.2     	12.54 	75.0      	12.75
07:00.0     	12.53 	74.6      	12.74
07:00.9     	12.53 	74.2      	12.74
07:01.8     	12.61 	73.3      	12.73
07:02.7     	12.65 	72.9      	12.73
07:03.6     	12.69 	72.6      	12.73
07:04.6     	12.73 	72.4      	12.73
07:05.5     	12.73 	72.5      	12.74
07:06.4     	12.73 	72.4      	12.74
07:07.3     	12.74 	72.5      	12.74
07:08.2     	12.75 	72.8      	12.75
07:09.0     	12.75 	73.2      	12.75
07:09.9     	12.70 	73.4      	12.75
07:10.9     	12.66 	73.5      	12.75
07:11.7     	12.66 	73.6      	12.76
07:12.6     	12.63 	74.0      	12.76
07:13.5     	12.62 	73.8      	12.76
07:14.4     	12.68 	73.1      	12.76
07:15.3     	12.69 	73.3      	12.76
07:16.2     	12.71 	73.1      	12.76
07:17.0     	12.73 	72.7      	12.76
07:18.1     	12.76 	72.2      	12.76
07:19.0     	12.77 	72.1      	12.76
07:19.8     	12.77 	72.5      	12.77
07:20.7     	12.76 	72.4      	12.77
