Time [mm:ss]	T [°C] 	U [%r H]    	Tu Cap [°C]
08:00.6     	13.31  	95.8        	13.42
08:01.5     	13.31  	95.8        	13.42
08:02.4     	13.31  	95.8        	13.42
08:03.8     	13.31  	95.8        	13.42
08:04.0     	13.31  	95.8        	13.42
08:04.7     	--     	--          	--
08:04.9     	--     	--          	--
08:05.1     	13.32  	95.8        	13.42
08:06.1     	13.33  	95.7        	13.42
08:07.0     	13.33  	95.7        	13.42
08:07.9     	13.32  	95.7        	13.42
08:08.7     	13.31  	95.8        	13.42
08:09.6     	13.30  	95.9        	13.42
08:10.6     	13.30  	95.9        	13.42
08:11.4     	13.29  	96.0        	13.42
08:12.3     	13.30  	96.0        	13.42
08:13.2     	13.31  	95.9        	13.42
08:14.1     	13.32  	95.9        	13.42
08:15.0     	13.32  	95.9        	13.42
08:15.9     	13.32  	95.9        	13.42
08:16.7     	13.32  	95.9        	13.43
08:17.9     	13.31  	95.9        	13.43
08:18.6     	13.32  	96.0        	13.43
08:19.5     	13.31  	96.0        	13.43
08:20.4     	13.30  	96.1        	13.43
08:21.3     	13.29  	96.1        	13.43
08:22.2     	13.28  	96.2        	13.43
08:23.1     	13.28  	96.2        	13.43
08:24.0     	13.28  	96.3        	13.43
08:24.8     	13.28  	96.2        	13.43
08:25.7     	13.29  	96.2        	13.43
08:26.7     	13.29  	96.2        	13.43
08:27.5     	13.29  	96.2        	13.43
08:28.4     	13.29  	96.2        	13.43
08:29.3     	13.30  	96.1        	13.43
08:30.2     	13.30  	96.1        	13.43
08:31.1     	13.30  	96.1        	13.43
08:32.0     	13.29  	96.1        	13.43
08:32.9     	13.29  	96.2        	13.43
08:33.9     	13.29  	96.2        	13.43
08:34.8     	13.29  	96.1        	13.43
08:35.6     	13.29  	96.1        	13.43
08:36.5     	13.30  	96.0        	13.43
08:37.4     	13.30  	96.1        	13.43
08:38.3     	13.31  	96.0        	13.43
08:39.2     	13.32  	95.9        	13.43
08:40.1     	13.30  	95.9        	13.42
08:40.9     	13.29  	95.9        	13.42
08:41.9     	13.30  	95.9        	13.42
08:42.8     	13.30  	95.8        	13.42
08:43.6     	13.29  	95.7        	13.41
08:44.5     	13.29  	95.7        	13.41
08:45.4     	13.28  	95.7        	13.40
08:46.4     	13.28  	95.7        	13.40
08:47.3     	13.28  	95.8        	13.40
08:48.2     	13.28  	95.8        	13.40
08:49.0     	13.29  	95.8        	13.40
08:50.0     	13.29  	95.8        	13.40
08:50.9     	13.29  	95.8        	13.40
08:51.7     	13.28  	95.8        	13.40
08:52.6     	13.29  	95.7        	13.40
08:53.5     	13.29  	95.7        	13.40
08:54.4     	13.31  	95.7        	13.40
08:55.3     	13.31  	95.7        	13.40
08:56.2     	13.31  	95.7        	13.40
08:57.1     	13.29  	95.7        	13.39
08:58.0     	13.29  	95.8        	13.39
08:59.0     	13.28  	95.8        	13.39
08:59.8     	13.28  	95.8        	13.39
09:00.7     	13.28  	95.8        	13.39
09:01.6     	13.29  	95.8        	13.39
09:02.5     	13.29  	95.7        	13.39
09:03.4     	13.29  	95.6        	13.39
09:04.3     	13.30  	95.5        	13.39
09:05.2     	13.30  	95.5        	13.38
09:06.1     	13.30  	95.5        	13.38
09:07.0     	13.30  	95.5        	13.38
09:07.8     	13.30  	95.6        	13.38
09:08.7     	13.31  	95.6        	13.38
09:09.6     	13.30  	95.7        	13.38
09:10.5     	13.29  	95.8        	13.38
09:11.4     	13.29  	95.7        	13.38
09:12.4     	13.30  	95.6        	13.38
09:13.3     	13.31  	95.6        	13.38
09:14.2     	13.31  	95.6        	13.38
09:15.1     	13.30  	95.6        	13.38
09:15.9     	13.31  	95.6        	13.38
