Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
06:18.2     	8.02  	91.6    	8.13
06:19.1     	8.01  	91.7    	8.13
06:20.0     	8.01  	91.7    	8.13
06:20.9     	8.01  	91.7    	8.12
06:21.7     	8.00  	91.8    	8.12
06:22.6     	8.00  	91.8    	8.12
06:23.5     	8.00  	91.8    	8.12
06:24.4     	7.99  	91.8    	8.12
06:25.3     	7.99  	91.8    	8.11
06:26.2     	7.99  	91.8    	8.11
06:27.1     	7.99  	91.8    	8.11
06:28.1     	7.99  	91.8    	8.11
06:29.0     	7.99  	91.8    	8.11
06:29.8     	7.99  	91.8    	8.10
06:30.7     	8.00  	91.7    	8.10
06:31.6     	8.00  	91.9    	8.10
06:32.5     	8.00  	91.7    	8.10
06:33.4     	8.00  	91.7    	8.10
06:34.3     	8.00  	91.7    	8.10
06:35.2     	8.00  	91.7    	8.09
06:36.1     	7.99  	91.7    	8.09
06:37.0     	7.99  	91.7    	8.09
06:37.8     	7.99  	91.8    	8.09
06:38.7     	7.98  	91.8    	8.09
06:39.6     	7.97  	91.9    	8.09
06:40.5     	7.96  	91.9    	8.08
06:41.5     	7.97  	91.9    	8.08
06:42.4     	7.97  	91.9    	8.08
06:43.3     	7.98  	91.8    	8.08
06:44.2     	7.98  	91.8    	8.08
06:45.1     	7.98  	91.8    	8.07
06:45.9     	7.99  	91.8    	8.07
06:46.8     	7.99  	91.7    	8.07
06:47.7     	8.00  	91.7    	8.07
06:48.6     	8.01  	91.7    	8.07
06:49.5     	8.02  	91.6    	8.07
06:50.4     	8.02  	91.6    	8.07
06:51.3     	8.03  	91.6    	8.07
06:52.2     	8.03  	91.6    	8.07
06:53.2     	8.03  	91.6    	8.07
06:54.0     	8.04  	91.6    	8.07
06:54.9     	8.04  	91.6    	8.07
06:55.8     	8.04  	91.6    	8.07
06:56.7     	8.05  	91.6    	8.07
06:57.6     	8.05  	91.6    	8.07
06:58.5     	8.05  	91.6    	8.07
06:59.4     	8.05  	91.6    	8.07
07:00.3     	8.05  	91.6    	8.07
07:01.2     	8.05  	91.6    	8.07
07:02.0     	8.05  	91.6    	8.05
07:02.9     	8.05  	91.6    	8.07
07:03.8     	8.05  	91.6    	8.07
07:04.7     	8.05  	91.6    	8.07
07:05.6     	8.05  	91.7    	8.07
07:06.6     	8.05  	91.7    	8.07
07:07.5     	8.05  	91.7    	8.07
07:08.4     	8.05  	91.7    	8.07
07:09.3     	8.05  	91.7    	8.07
07:10.1     	8.04  	91.7    	8.07
07:11.0     	8.04  	91.8    	8.07
07:11.9     	8.04  	91.8    	8.07
07:12.8     	8.04  	91.8    	8.07
07:13.7     	8.04  	91.8    	8.07
07:14.6     	8.05  	91.8    	8.07
07:15.5     	8.05  	91.8    	8.07
07:16.4     	8.05  	91.9    	8.07
07:17.3     	8.05  	91.9    	8.07
07:18.1     	8.05  	91.8    	8.07
07:19.0     	8.07  	91.8    	8.07
07:19.9     	8.07  	91.7    	8.07
07:20.9     	8.07  	91.7    	8.07
07:21.8     	8.07  	91.7    	8.07
07:22.7     	8.08  	91.7    	8.07
07:23.6     	8.08  	91.7    	8.07
07:24.5     	8.08  	91.7    	8.07
07:25.4     	8.07  	91.7    	8.07
07:26.2     	8.06  	91.7    	8.07
07:27.1     	8.05  	91.7    	8.07
07:28.1     	8.05  	91.7    	8.07
07:28.9     	8.04  	91.7    	8.07
07:29.8     	8.03  	91.7    	8.07
07:30.7     	8.02  	91.7    	8.07
07:31.6     	8.02  	91.8    	8.07
07:32.5     	8.02  	91.8    	8.06
07:33.4     	8.02  	91.8    	8.06
07:34.3     	8.03  	91.8    	8.06
07:35.2     	8.03  	91.8    	8.06
07:36.1     	8.03  	91.8    	8.06
07:37.0     	8.03  	91.8    	8.06
07:37.9     	8.03  	91.8    	8.06
07:38.8     	8.04  	91.9    	8.07
07:39.7     	8.05  	91.9    	8.07
07:40.6     	8.05  	91.9    	8.07
07:41.5     	8.07  	91.8    	8.07
07:42.4     	8.09  	91.8    	8.07
07:43.2     	8.10  	91.8    	8.07
07:44.1     	8.11  	91.7    	8.07
07:45.0     	8.13  	91.7    	8.07
07:45.9     	8.14  	91.6    	8.07
07:47.3     	8.15  	91.6    	8.07
07:47.8     	8.16  	91.6    	8.07
07:49.3     	8.18  	91.6    	8.07
07:49.6     	8.19  	91.6    	8.08
07:50.5     	8.19  	91.6    	8.08
07:51.3     	8.19  	91.6    	8.08
07:52.2     	8.20  	91.6    	8.08
07:53.2     	8.20  	91.6    	8.08
07:54.0     	8.20  	91.6    	8.08
07:54.9     	8.21  	91.6    	8.09
07:55.8     	8.21  	91.6    	8.09
07:56.7     	8.22  	91.6    	8.09
07:57.6     	8.23  	91.6    	8.09
07:58.5     	8.24  	91.5    	8.09
07:59.3     	8.26  	91.5    	8.10
08:00.3     	8.26  	91.5    	8.10
08:01.3     	8.28  	91.4    	8.10
08:02.1     	8.29  	91.3    	8.10
08:03.0     	8.30  	91.3    	8.10
08:03.9     	8.31  	91.4    	8.11
08:04.8     	8.31  	91.4    	8.11
08:05.7     	8.30  	91.4    	8.11
08:06.6     	8.31  	91.3    	8.11
08:07.5     	8.31  	91.3    	8.12
08:08.4     	8.31  	91.2    	8.12
08:09.3     	8.32  	91.2    	8.12
08:10.1     	8.32  	91.1    	8.12
08:11.0     	8.32  	91.0    	8.12
08:11.9     	8.33  	91.1    	8.12
08:12.8     	8.33  	91.1    	8.13
08:13.7     	8.34  	91.1    	8.13
08:14.7     	8.35  	91.0    	8.13
08:15.6     	8.36  	91.0    	8.13
08:16.5     	8.36  	90.9    	8.14
08:17.4     	8.36  	90.9    	8.14
08:18.2     	8.37  	90.9    	8.14
08:19.1     	8.37  	90.8    	8.14
08:20.0     	8.38  	90.8    	8.14
08:20.9     	8.38  	90.8    	8.15
08:21.8     	8.37  	90.8    	8.15
08:22.7     	8.38  	90.8    	8.15
08:23.6     	8.37  	90.9    	8.15
08:24.5     	8.37  	90.9    	8.15
08:25.4     	8.38  	90.8    	8.16
08:26.2     	8.38  	90.9    	8.16
08:27.1     	8.38  	91.0    	8.16
08:28.1     	8.38  	91.1    	8.17
08:29.0     	8.38  	91.1    	8.17
08:29.9     	8.37  	91.1    	8.17
08:30.8     	8.38  	91.0    	8.17
08:31.7     	8.39  	91.0    	8.18
08:32.6     	8.40  	91.0    	8.18
08:33.5     	8.40  	91.0    	8.18
08:34.3     	8.40  	91.0    	8.18
08:35.2     	8.40  	91.0    	8.19
08:36.1     	8.41  	91.0    	8.19
08:37.0     	8.42  	91.0    	8.19
08:37.9     	8.43  	90.9    	8.19
08:38.8     	8.44  	90.9    	8.20
08:39.7     	8.45  	90.9    	8.20
08:40.6     	8.44  	91.0    	8.20
08:41.6     	8.44  	91.0    	8.21
08:42.4     	8.43  	91.0    	8.21
08:43.3     	8.42  	91.1    	8.21
08:44.3     	8.42  	91.1    	8.21
08:45.1     	8.43  	91.1    	8.22
08:46.0     	8.42  	91.1    	8.22
08:46.9     	8.41  	91.2    	8.22
08:47.8     	8.40  	91.2    	8.22
08:48.7     	8.39  	91.2    	8.22
08:49.6     	8.39  	91.5    	8.23
08:50.4     	8.38  	91.4    	8.23
08:51.3     	8.37  	91.5    	8.23
08:52.3     	8.36  	91.5    	8.23
08:53.1     	8.36  	91.5    	8.23
08:54.0     	8.37  	91.5    	8.23
08:54.9     	8.37  	91.4    	8.23
08:55.9     	8.38  	91.4    	8.24
08:56.8     	8.41  	91.4    	8.24
08:57.7     	8.44  	91.3    	8.24
08:58.6     	8.44  	91.3    	8.25
08:59.5     	8.45  	91.3    	8.25
09:00.4     	8.45  	91.2    	8.25
09:01.2     	8.45  	91.2    	8.25
09:02.1     	8.45  	91.2    	8.26
09:03.0     	8.44  	91.2    	8.26
09:03.9     	8.44  	91.1    	8.26
09:04.8     	8.43  	91.1    	8.26
09:05.7     	8.42  	91.2    	8.26
09:06.6     	8.41  	91.2    	8.27
09:07.5     	8.43  	91.1    	8.27
09:08.4     	8.44  	91.0    	8.27
09:09.3     	8.45  	90.9    	8.28
09:10.2     	8.46  	90.9    	8.28
09:11.1     	8.47  	90.9    	8.28
09:12.0     	8.49  	90.9    	8.29
09:12.9     	8.49  	90.8    	8.29
09:13.8     	8.48  	90.8    	8.29
09:14.7     	8.48  	90.9    	8.29
09:15.6     	8.48  	90.9    	8.30
09:16.5     	8.47  	91.0    	8.30
09:17.3     	8.47  	91.0    	8.30
09:18.2     	8.47  	91.1    	8.31
09:19.1     	8.47  	91.1    	8.31
09:20.0     	8.47  	91.1    	8.31
09:20.9     	8.47  	91.1    	8.31
09:21.8     	8.47  	91.1    	8.32
09:22.8     	8.48  	91.1    	8.32
09:23.7     	8.48  	91.0    	8.32
09:24.6     	8.49  	91.0    	8.33
09:25.4     	8.50  	91.0    	8.33
09:26.3     	8.51  	90.9    	8.33
09:27.2     	8.52  	90.9    	8.34
09:28.1     	8.52  	90.9    	8.34
09:29.0     	8.52  	90.9    	8.34
09:29.9     	8.52  	90.9    	8.35
09:30.8     	8.52  	91.0    	8.35
09:31.7     	8.51  	91.1    	8.36
09:32.6     	8.52  	91.0    	8.36
09:33.4     	8.52  	91.1    	8.36
09:34.3     	8.52  	91.1    	8.37
09:35.3     	8.53  	91.1    	8.37
09:36.2     	8.55  	91.0    	8.38
09:37.1     	8.57  	91.0    	8.38
09:38.0     	8.57  	90.9    	8.38
09:38.9     	8.57  	90.9    	8.39
09:39.8     	8.60  	90.8    	8.39
09:40.7     	8.62  	90.7    	8.40
09:41.5     	8.62  	90.7    	8.40
09:42.4     	8.62  	90.6    	8.40
09:43.3     	8.61  	90.7    	8.41
09:44.2     	8.60  	90.7    	8.41
09:45.1     	8.59  	90.8    	8.41
09:46.0     	8.59  	90.8    	8.42
09:46.9     	8.57  	90.8    	8.42
09:47.9     	8.55  	90.9    	8.42
09:48.8     	8.55  	91.0    	8.42
09:49.6     	8.54  	90.9    	8.42
09:50.5     	8.56  	90.8    	8.43
09:51.4     	8.59  	90.9    	8.43
