Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
06:29.8     	15.33 	84.7    	17.37
06:30.7     	15.56 	87.3    	17.34
06:31.5     	15.84 	86.1    	17.32
06:32.4     	15.86 	83.8    	17.30
06:33.3     	15.85 	82.1    	17.28
06:34.2     	15.52 	81.3    	17.25
06:35.1     	15.41 	82.8    	17.21
06:36.0     	15.32 	83.8    	17.16
06:36.9     	15.48 	87.2    	17.12
06:37.8     	15.80 	87.0    	17.08
06:38.7     	15.99 	85.2    	17.04
06:39.5     	16.14 	85.8    	17.02
06:40.4     	16.20 	83.6    	16.99
06:41.4     	16.24 	85.5    	16.98
06:42.3     	16.52 	86.2    	16.99
06:43.2     	16.44 	84.0    	16.98
06:44.1     	16.44 	86.1    	16.99
06:45.0     	16.55 	83.4    	17.00
06:45.9     	15.90 	78.8    	16.98
06:46.8     	15.50 	80.0    	16.96
06:47.6     	15.32 	81.4    	16.93
06:48.5     	15.35 	84.1    	16.90
06:49.4     	15.27 	82.9    	16.86
06:50.3     	15.23 	84.9    	16.81
06:51.2     	15.36 	81.6    	16.77
06:52.1     	14.93 	80.8    	16.72
06:53.0     	14.71 	80.8    	16.67
06:53.9     	14.66 	81.9    	16.62
06:54.9     	14.67 	82.0    	16.56
06:55.8     	14.72 	81.9    	16.51
06:56.7     	14.61 	81.3    	16.46
06:57.6     	14.60 	81.9    	16.41
06:58.4     	14.62 	82.3    	16.37
06:59.3     	14.70 	82.7    	16.34
07:00.2     	14.62 	82.0    	16.30
07:01.1     	14.62 	82.1    	16.28
07:02.0     	14.78 	84.4    	16.26
07:02.9     	14.91 	84.1    	16.24
07:03.7     	14.95 	83.1    	16.22
07:04.7     	15.08 	82.6    	16.20
07:05.6     	14.94 	80.9    	16.19
07:06.4     	14.84 	82.0    	16.17
07:07.3     	15.00 	84.5    	16.16
07:08.3     	15.27 	84.8    	16.16
07:09.2     	15.42 	84.6    	16.16
07:10.1     	15.56 	83.4    	16.17
07:11.0     	15.43 	81.7    	16.18
07:11.9     	15.47 	82.8    	16.20
07:12.8     	15.45 	82.7    	16.21
07:13.7     	15.51 	83.4    	16.23
07:14.5     	15.57 	82.9    	16.24
07:15.4     	15.61 	82.4    	16.26
07:16.3     	15.30 	80.6    	16.27
07:17.2     	15.15 	82.8    	16.27
07:18.1     	15.08 	81.0    	16.27
07:19.0     	14.80 	80.5    	16.26
07:19.9     	14.56 	80.1    	16.23
07:20.8     	14.45 	80.8    	16.21
07:21.8     	14.33 	80.7    	16.18
07:22.6     	14.29 	81.0    	16.16
07:23.5     	14.27 	81.2    	16.13
07:24.4     	14.34 	82.0    	16.10
07:25.3     	14.42 	81.8    	16.08
07:26.2     	14.44 	82.7    	16.06
07:27.1     	14.48 	81.7    	16.04
07:28.0     	14.51 	82.1    	16.02
07:28.9     	14.52 	81.7    	16.01
07:29.8     	14.62 	82.6    	15.99
07:30.6     	14.73 	82.8    	15.98
07:31.5     	14.88 	84.6    	15.97
07:32.4     	15.09 	84.0    	15.97
07:33.3     	15.22 	83.5    	15.98
