Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
06:50.7     	11.34 	94.6    	11.44
06:51.6     	11.34 	94.6    	11.44
06:52.5     	11.34 	94.6    	11.44
06:53.4     	11.34 	94.6    	11.44
06:54.3     	11.35 	94.6    	11.45
06:55.1     	11.37 	94.6    	11.45
06:56.0     	11.38 	94.5    	11.45
06:56.9     	11.39 	94.5    	11.45
06:57.8     	11.39 	94.6    	11.46
06:58.7     	11.39 	94.6    	11.46
06:59.6     	11.39 	94.6    	11.46
07:00.5     	11.40 	94.6    	11.46
07:01.5     	11.39 	94.7    	11.46
07:02.4     	11.38 	94.7    	11.47
07:03.2     	11.37 	94.8    	11.47
07:04.1     	11.37 	94.8    	11.47
07:05.0     	11.37 	94.8    	11.47
07:05.9     	11.36 	94.8    	11.47
07:06.8     	11.35 	94.9    	11.47
07:07.7     	11.35 	94.9    	11.47
07:08.6     	11.35 	94.9    	11.47
07:09.5     	11.35 	94.9    	11.47
07:10.4     	11.35 	94.9    	11.47
07:11.2     	11.35 	94.9    	11.47
07:12.1     	11.37 	94.9    	11.47
07:13.0     	11.38 	94.8    	11.47
07:13.9     	11.38 	94.8    	11.47
07:14.9     	11.39 	94.8    	11.48
07:15.8     	11.39 	94.8    	11.48
07:16.7     	11.39 	94.8    	11.48
07:17.6     	11.39 	94.8    	11.48
07:18.5     	11.39 	94.8    	11.48
07:19.8     	11.39 	94.8    	11.48
07:20.2     	11.40 	94.8    	11.48
07:21.1     	11.39 	94.8    	11.48
07:22.0     	11.38 	94.9    	11.48
07:22.9     	11.36 	95.0    	11.48
07:23.8     	11.35 	95.0    	11.48
07:24.6     	11.35 	95.1    	11.48
07:25.6     	11.34 	95.1    	11.48
07:26.6     	11.34 	95.1    	11.48
07:27.4     	11.34 	95.1    	11.48
07:28.3     	11.34 	95.1    	11.48
07:29.2     	11.34 	95.1    	11.48
07:30.1     	11.34 	95.1    	11.48
07:31.0     	11.34 	95.0    	11.48
07:31.9     	11.34 	95.0    	11.48
07:32.7     	11.34 	95.0    	11.48
07:33.6     	11.34 	95.0    	11.48
07:34.6     	11.34 	95.0    	11.48
07:35.4     	11.34 	95.0    	11.48
07:36.3     	11.34 	95.0    	11.48
07:37.2     	11.35 	95.0    	11.48
07:38.1     	11.34 	95.0    	11.48
07:39.0     	11.34 	95.0    	11.47
07:40.0     	11.34 	95.0    	11.47
07:40.8     	11.35 	95.0    	11.47
07:41.7     	11.35 	95.0    	11.47
07:42.6     	11.36 	94.9    	11.47
07:43.5     	11.36 	94.9    	11.47
07:44.4     	11.37 	94.9    	11.48
07:45.3     	11.38 	94.9    	11.48
07:46.2     	11.38 	94.9    	11.48
07:47.1     	11.38 	94.9    	11.48
07:48.0     	11.39 	94.8    	11.48
07:48.8     	11.40 	94.8    	11.48
07:49.7     	11.41 	94.8    	11.48
07:50.7     	11.41 	94.8    	11.48
07:51.5     	11.42 	94.8    	11.48
07:52.5     	11.42 	94.8    	11.49
07:53.4     	11.42 	94.9    	11.49
07:54.3     	11.41 	94.9    	11.49
07:55.2     	11.42 	94.9    	11.49
07:56.3     	11.42 	94.9    	11.49
07:56.9     	11.41 	94.9    	11.49
07:57.9     	11.42 	94.9    	11.49
07:58.8     	11.42 	94.9    	11.49
07:59.6     	11.41 	94.9    	11.49
08:00.5     	11.41 	94.9    	11.50
08:01.4     	11.40 	95.0    	11.50
08:02.3     	11.39 	95.1    	11.50
08:03.2     	11.37 	95.2    	11.50
08:04.1     	11.37 	95.2    	11.50
08:04.9     	11.35 	95.3    	11.50
08:05.9     	11.35 	95.3    	11.50
08:06.9     	11.34 	95.3    	11.50
08:07.7     	11.35 	95.3    	11.50
08:08.6     	11.35 	95.2    	11.50
08:09.5     	11.37 	95.2    	11.50
08:10.4     	11.37 	95.1    	11.50
08:11.3     	11.38 	95.1    	11.50
08:12.2     	11.39 	95.0    	11.50
08:13.5     	11.40 	95.0    	11.50
08:13.7     	11.40 	95.0    	11.50
08:14.0     	11.38 	95.1    	11.50
08:14.9     	11.38 	95.1    	11.50
08:15.7     	11.39 	95.1    	11.50
08:16.6     	11.40 	95.0    	11.50
08:17.5     	11.39 	95.1    	11.50
08:18.4     	11.38 	95.1    	11.50
08:19.4     	11.38 	95.1    	11.50
08:20.3     	11.37 	95.1    	11.50
08:21.2     	11.37 	95.1    	11.50
08:22.1     	11.36 	95.2    	11.50
08:23.0     	11.36 	95.2    	11.50
08:23.8     	11.37 	95.1    	11.50
08:24.7     	11.37 	95.1    	11.49
08:25.6     	11.37 	95.1    	11.49
08:26.5     	11.37 	95.1    	11.49
08:27.4     	11.36 	95.1    	11.49
08:28.3     	11.35 	95.2    	11.49
08:29.2     	11.35 	95.1    	11.49
08:30.1     	11.35 	95.1    	11.48
08:31.0     	11.34 	95.1    	11.48
08:31.8     	11.35 	95.1    	11.48
08:32.8     	11.36 	95.1    	11.48
08:33.7     	11.37 	95.0    	11.48
08:34.6     	11.39 	95.0    	11.48
08:35.5     	11.40 	94.9    	11.48
08:36.4     	11.41 	94.8    	11.48
08:37.3     	11.41 	94.8    	11.48
08:38.2     	11.40 	94.9    	11.48
08:39.1     	11.39 	95.0    	11.48
08:40.4     	11.39 	95.0    	11.48
08:40.8     	11.38 	95.0    	11.48
08:41.7     	11.37 	95.1    	11.48
08:42.6     	11.37 	95.1    	11.48
08:43.5     	11.37 	95.1    	11.48
08:44.4     	11.36 	95.1    	11.48
08:45.3     	11.36 	95.1    	11.48
08:46.3     	11.37 	95.1    	11.48
08:47.2     	11.39 	95.0    	11.48
08:48.0     	11.41 	94.9    	11.48
08:48.9     	11.41 	95.0    	11.48
08:49.8     	11.40 	95.0    	11.49
08:50.7     	11.39 	95.1    	11.49
08:52.1     	11.40 	95.1    	11.49
08:52.5     	11.38 	95.1    	11.49
08:53.4     	11.38 	95.1    	11.49
08:54.3     	11.38 	95.2    	11.49
08:55.2     	11.37 	95.2    	11.49
08:56.0     	11.38 	95.2    	11.49
08:56.9     	11.37 	95.2    	11.49
08:57.9     	11.38 	95.2    	11.49
08:59.4     	11.38 	95.2    	11.49
08:59.7     	11.39 	95.1    	11.49
09:00.6     	11.39 	95.1    	11.49
09:01.5     	11.39 	95.2    	11.49
09:02.4     	11.38 	95.2    	11.49
09:03.5     	11.39 	95.2    	11.49
09:04.1     	11.40 	95.1    	11.49
09:05.1     	11.40 	95.1    	11.49
09:06.0     	11.40 	95.1    	11.49
09:06.8     	11.40 	95.1    	11.50
09:07.7     	11.40 	95.1    	11.50
09:08.6     	11.41 	95.1    	11.50
09:09.5     	11.41 	95.1    	11.50
09:10.4     	11.41 	95.1    	11.50
09:11.3     	11.40 	95.2    	11.50
09:12.2     	11.40 	95.2    	11.50
09:13.1     	11.40 	95.2    	11.50
