Time [mm:ss]	T [°C]	U [%r H]     	Tu Cap [°C]
109:03.4    	-54.86	1.3          	-53.98
109:04.3    	-54.87	1.3          	-53.98
109:05.2    	-54.88	1.3          	-53.97
109:06.1    	-54.89	1.3          	-53.97
109:07.0    	-54.89	1.3          	-53.96
109:07.9    	-54.90	1.3          	-53.96
109:08.7    	-54.91	1.3          	-53.96
109:09.6    	-54.91	1.3          	-53.95
109:10.6    	-54.92	1.3          	-53.95
109:11.5    	-54.93	1.2          	-53.95
109:12.4    	-54.93	1.2          	-53.94
109:13.3    	-54.52	1.2          	-53.94
109:14.2    	-54.94	1.2          	-53.94
109:15.1    	-54.94	1.2          	-53.94
109:16.0    	-54.94	1.2          	-53.94
109:16.8    	-54.94	1.2          	-53.93
109:17.7    	-54.94	1.2          	-53.93
109:18.6    	-54.93	1.2          	-53.93
109:19.5    	-54.93	1.2          	-53.93
109:20.5    	-54.92	1.2          	-53.93
109:21.4    	-54.91	1.2          	-53.93
109:22.2    	-54.89	1.2          	-53.92
109:23.1    	-54.45	1.1          	-53.92
109:24.0    	-54.86	1.1          	-53.92
109:24.9    	-54.85	1.1          	-53.92
109:25.8    	-54.41	1.1          	-53.91
109:26.7    	-54.82	1.1          	-53.91
109:27.6    	-54.80	1.1          	-53.91
109:28.5    	-54.78	1.1          	-53.90
109:29.4    	-54.76	1.1          	-53.90
109:30.2    	-54.75	1.1          	-53.90
109:31.2    	-54.75	1.1          	-53.89
109:32.1    	-54.74	1.1          	-53.89
109:33.0    	-54.75	1.1          	-53.89
109:33.9    	-54.76	1.1          	-53.88
109:34.8    	-54.76	1.1          	-53.88
109:35.7    	-54.77	1.1          	-53.88
109:36.6    	-54.77	1.1          	-53.87
109:37.5    	-54.78	1.1          	-53.87
109:38.3    	-54.36	1.1          	-53.86
109:39.2    	-54.79	1.1          	-53.86
109:40.1    	-54.78	1.1          	-53.86
109:41.1    	-54.82	1.1          	-53.86
109:42.0    	-54.83	1.1          	-53.85
109:42.9    	-54.85	1.1          	-53.85
109:43.7    	-54.87	1.1          	-53.85
109:44.6    	-54.89	1.1          	-53.85
109:45.5    	-54.49	1.1          	-53.85
109:46.4    	-54.93	1.1          	-53.84
109:47.3    	-54.95	1.1          	-53.84
109:48.2    	-54.97	1.1          	-53.84
109:49.1    	-55.00	1.2          	-53.84
109:50.0    	-55.02	1.2          	-53.84
109:50.9    	-55.04	1.2          	-53.84
109:51.8    	-55.07	1.2          	-53.84
109:52.7    	-55.10	1.2          	-53.84
109:53.6    	-55.13	1.2          	-53.84
109:54.5    	-55.16	1.2          	-53.84
109:55.4    	-55.18	1.2          	-53.84
109:56.3    	-55.20	1.2          	-53.85
109:57.1    	-55.23	1.2          	-53.85
109:58.1    	-55.25	1.2          	-53.85
109:59.0    	-55.27	1.2          	-53.86
109:59.8    	-55.30	1.2          	-53.86
110:00.7    	-55.31	1.2          	-53.86
110:01.6    	-54.91	1.1          	-53.87
110:02.6    	-54.93	1.1          	-53.87
110:03.5    	-55.36	1.2          	-53.87
110:04.4    	-55.37	1.2          	-53.88
110:05.2    	-55.38	1.2          	-53.88
110:06.1    	-55.39	1.2          	-53.89
110:07.0    	-55.40	1.2          	-53.89
110:07.9    	-55.40	1.2          	-53.90
110:08.8    	-55.40	1.2          	-53.90
110:09.7    	-55.40	1.2          	-53.91
110:10.6    	-55.40	1.2          	-53.91
110:11.5    	-55.38	1.2          	-53.92
110:12.4    	-55.37	1.2          	-53.93
110:13.3    	-54.92	1.1          	-53.93
110:14.2    	-55.33	1.2          	-53.94
110:15.1    	-55.31	1.2          	-53.94
110:16.0    	-54.88	1.1          	-53.94
110:16.9    	-54.86	1.1          	-53.95
110:17.8    	-55.26	1.2          	-53.95
110:18.6    	-55.24	1.2          	-53.96
110:19.6    	-55.21	1.2          	-53.96
110:20.5    	-55.20	1.2          	-53.96
110:21.3    	-55.17	1.2          	-53.96
110:22.2    	-55.14	1.2          	-53.97
110:23.1    	-55.10	1.1          	-53.97
110:24.1    	-55.08	1.1          	-53.97
110:25.0    	-55.04	1.1          	-53.97
110:25.9    	-55.01	1.1          	-53.97
110:26.7    	-54.98	1.1          	-53.97
110:27.6    	-54.96	1.1          	-53.97
110:28.6    	-54.94	1.1          	-53.97
110:29.4    	-54.93	1.1          	-53.97
110:30.3    	-54.92	1.1          	-53.96
110:31.2    	-54.91	1.1          	-53.96
110:32.1    	-54.90	1.1          	-53.96
110:33.0    	-54.89	1.1          	-53.96
110:34.0    	-54.87	1.1          	-53.96
110:34.8    	-54.85	1.1          	-53.95
110:35.7    	-54.82	1.1          	-53.95
110:36.6    	-54.77	1.1          	-53.95
110:37.5    	-54.73	1.1          	-53.94
110:38.4    	-54.68	1.1          	-53.94
110:39.3    	-54.64	1.1          	-53.93
110:40.2    	-54.60	1.1          	-53.93
110:41.1    	-54.13	1.0          	-53.92
110:42.0    	-54.47	1.1          	-53.91
110:42.8    	-54.39	1.1          	-53.91
110:43.7    	-54.31	1.0          	-53.90
110:44.6    	-54.21	1.0          	-53.89
110:45.6    	-54.31	1.1          	-53.88
110:46.5    	-54.06	1.0          	-53.87
110:47.4    	-53.99	1.0          	-53.85
110:48.3    	-53.89	1.0          	-53.84
110:49.2    	-53.37	1.0          	-53.83
110:50.1    	-53.72	1.0          	-53.81
110:51.0    	-53.66	1.0          	-53.79
110:51.8    	-53.60	1.0          	-53.78
110:52.7    	-53.54	1.0          	-53.76
110:53.6    	-53.50	1.0          	-53.74
110:54.5    	-53.45	1.0          	-53.72
110:55.4    	-53.42	1.0          	-53.70
110:56.4    	-53.40	1.0          	-53.68
110:57.2    	-53.39	1.0          	-53.66
110:58.1    	-53.37	1.0          	-53.64
110:59.0    	-53.36	1.0          	-53.62
110:59.9    	-53.35	1.0          	-53.60
111:00.8    	-53.35	1.0          	-53.58
111:01.7    	-53.34	1.0          	-53.56
111:02.5    	-52.91	1.0          	-53.54
111:03.5    	-53.32	1.0          	-53.52
111:04.4    	-52.88	1.0          	-53.50
111:05.2    	-52.86	1.0          	-53.48
111:06.1    	-52.85	1.0          	-53.46
111:07.1    	-53.27	1.0          	-53.44
111:08.0    	-53.25	1.0          	-53.42
111:08.9    	-53.21	1.0          	-53.40
111:09.8    	-53.14	1.0          	-53.38
111:10.6    	-53.05	1.0          	-53.35
111:11.5    	-52.97	1.0          	-53.33
111:12.4    	-52.90	1.0          	-53.31
111:13.3    	-52.82	1.0          	-53.29
111:14.2    	-52.76	1.0          	-53.26
111:15.1    	-52.71	1.0          	-53.24
111:16.0    	-52.66	1.0          	-53.21
