Time [mm:ss]	T [°C]	U [%r H]    	Tu Cap [°C]
29:08.4     	1.33  	96.5        	3.71
29:09.3     	1.28  	96.5        	3.68
29:10.2     	1.25  	96.5        	3.66
29:11.1     	1.23  	96.6        	3.64
29:12.0     	1.20  	96.6        	3.61
29:12.9     	1.16  	96.3        	3.56
29:13.8     	1.12  	96.5        	3.53
29:14.8     	1.10  	97.0        	3.53
29:15.7     	1.09  	97.1        	3.52
29:16.5     	1.11  	97.4        	3.53
29:17.4     	1.13  	97.8        	3.53
29:18.3     	1.09  	97.6        	3.52
29:19.2     	1.06  	97.6        	3.48
29:20.1     	1.04  	97.6        	3.42
29:21.0     	0.99  	97.4        	3.40
29:21.8     	0.98  	97.6        	3.39
29:22.7     	0.94  	97.2        	3.36
29:23.7     	0.91  	97.2        	3.35
29:24.5     	0.90  	97.1        	3.33
29:25.5     	0.89  	97.0        	3.33
29:26.4     	0.87  	96.7        	3.29
29:27.3     	0.83  	96.7        	3.25
29:28.2     	0.81  	96.9        	3.24
29:29.1     	0.81  	96.6        	3.23
29:29.9     	0.75  	96.5        	3.19
29:30.8     	0.68  	96.7        	3.15
29:31.7     	0.67  	97.1        	3.12
29:32.6     	0.65  	97.3        	3.11
29:33.5     	0.59  	97.4        	3.09
29:34.4     	0.54  	97.6        	3.06
29:35.3     	0.53  	97.6        	3.06
29:36.3     	0.49  	97.9        	3.06
29:37.2     	0.42  	97.7        	3.04
29:38.0     	0.35  	97.3        	2.99
29:38.9     	0.33  	96.7        	2.94
29:39.8     	0.28  	96.8        	2.94
29:40.7     	0.24  	97.1        	2.95
29:41.6     	0.21  	97.6        	2.97
29:42.5     	0.19  	98.2        	3.00
29:43.4     	0.17  	98.7        	2.99
29:44.3     	0.13  	98.3        	2.96
29:45.2     	0.09  	97.7        	2.93
29:46.0     	0.06  	97.5        	2.86
29:46.9     	0.01  	96.8        	2.83
29:47.9     	-0.01 	97.1        	2.82
29:48.8     	-0.03 	97.0        	2.80
29:49.7     	-0.03 	97.5        	2.80
29:50.6     	-0.06 	97.3        	2.77
29:51.4     	-0.10 	97.4        	2.69
29:52.4     	-0.12 	96.6        	2.65
29:53.2     	-0.14 	95.6        	2.61
29:54.1     	-0.20 	95.2        	2.56
29:55.0     	-0.26 	95.4        	2.54
29:55.9     	-0.27 	95.9        	2.52
29:56.8     	-0.27 	95.8        	2.51
29:57.7     	-0.31 	95.5        	2.47
29:58.7     	-0.33 	95.4        	2.46
29:59.5     	-0.34 	95.7        	2.47
30:00.4     	-0.36 	95.6        	2.44
30:01.3     	-0.39 	95.5        	2.41
30:02.2     	-0.41 	95.4        	2.40
30:03.1     	-0.41 	96.2        	2.38
30:04.0     	-0.43 	96.5        	2.37
30:04.9     	-0.47 	96.9        	2.35
30:05.8     	-0.50 	96.5        	2.32
30:06.7     	-0.53 	97.0        	2.32
30:07.5     	-0.56 	97.1        	2.29
30:08.4     	-0.57 	97.6        	2.29
30:09.4     	-0.57 	98.1        	2.28
30:10.3     	-0.56 	97.5        	2.25
30:11.2     	-0.56 	97.3        	2.24
30:12.1     	-0.57 	97.5        	2.21
30:12.9     	-0.56 	96.9        	2.18
30:13.8     	-0.58 	96.7        	2.13
30:14.8     	-0.59 	96.3        	2.07
30:15.6     	-0.61 	96.2        	2.03
30:16.5     	-0.62 	96.5        	2.02
30:17.4     	-0.61 	96.3        	1.99
30:18.3     	-0.63 	96.1        	1.95
30:19.2     	-0.65 	95.9        	1.92
30:20.2     	-0.68 	95.9        	1.89
30:21.0     	-0.71 	96.1        	1.87
30:21.9     	-0.70 	96.3        	1.84
30:22.8     	-0.71 	96.5        	1.80
30:23.7     	-0.77 	96.8        	1.79
30:24.6     	-0.81 	97.0        	1.77
30:25.5     	-0.83 	97.2        	1.74
30:26.3     	-0.83 	97.5        	1.76
30:27.3     	-0.83 	98.0        	1.77
30:28.2     	-0.84 	98.0        	1.75
30:29.0     	-0.84 	98.0        	1.72
30:29.9     	-0.87 	98.1        	1.73
30:30.9     	-0.89 	97.9        	1.71
30:31.8     	-0.91 	98.1        	1.70
30:32.7     	-0.92 	97.8        	1.69
30:33.6     	-0.94 	98.0        	1.65
30:34.4     	-0.96 	97.5        	1.62
30:35.3     	-1.00 	97.8        	1.61
30:36.2     	-1.01 	98.3        	1.62
30:37.1     	-1.02 	98.4        	1.61
30:38.0     	-1.03 	98.6        	1.59
30:38.9     	-1.04 	98.6        	1.59
30:39.8     	-1.08 	98.9        	1.59
30:40.7     	-1.12 	98.5        	1.55
30:41.7     	-1.13 	98.7        	1.56
30:42.6     	-1.16 	98.9        	1.55
30:43.4     	-1.18 	98.7        	1.52
30:44.3     	-1.21 	98.3        	1.46
30:45.2     	-1.23 	97.8        	1.40
30:46.1     	-1.25 	97.8        	1.35
30:47.0     	-1.25 	97.3        	1.31
30:47.9     	-1.30 	97.5        	1.31
30:48.8     	-1.34 	98.0        	1.32
30:49.7     	-1.37 	98.6        	1.31
30:50.6     	-1.37 	98.3        	1.28
30:51.4     	-1.39 	98.2        	1.26
30:52.4     	-1.40 	98.0        	1.24
30:53.3     	-1.43 	98.3        	1.24
30:54.2     	-1.45 	98.6        	1.22
30:55.1     	-1.47 	98.3        	1.18
30:56.0     	-1.49 	98.2        	1.14
30:56.8     	-1.51 	97.8        	1.11
30:57.7     	-1.54 	97.9        	1.08
30:58.6     	-1.58 	97.9        	1.04
30:59.5     	-1.61 	97.9        	1.00
31:00.4     	-1.64 	97.8        	0.97
31:01.3     	-1.67 	98.1        	0.96
31:02.2     	-1.71 	98.0        	0.91
31:03.2     	-1.74 	97.7        	0.85
31:04.1     	-1.79 	97.7        	0.70
31:04.9     	-1.92 	96.1        	0.59
31:05.8     	-2.10 	96.4        	0.55
31:06.7     	-2.15 	95.6        	0.51
31:07.6     	-2.42 	94.3        	0.48
31:08.5     	-2.57 	94.8        	0.44
31:09.4     	-2.68 	94.2        	0.38
31:10.3     	-2.74 	93.9        	0.33
31:11.2     	-2.78 	92.6        	0.27
31:12.1     	-2.83 	92.0        	0.22
31:12.9     	-2.90 	92.1        	0.18
31:13.9     	-2.97 	92.1        	0.13
31:14.8     	-2.95 	93.1        	0.11
31:15.7     	-2.96 	92.7        	0.05
31:16.6     	-3.03 	92.9        	0.00
31:17.5     	-3.06 	92.0        	-0.04
31:18.4     	-3.14 	92.3        	-0.08
31:19.3     	-3.18 	91.8        	-0.13
31:20.2     	-3.19 	91.2        	-0.18
31:21.0     	-3.18 	90.8        	-0.20
31:21.9     	-3.23 	91.9        	-0.22
31:22.8     	-3.27 	91.5        	-0.30
31:23.7     	-3.28 	91.1        	-0.34
31:24.7     	-3.30 	91.8        	-0.36
31:25.6     	-3.33 	91.7        	-0.39
31:26.4     	-3.33 	91.9        	-0.41
31:27.3     	-3.34 	91.2        	-0.45
31:28.2     	-3.39 	91.8        	-0.47
31:29.1     	-3.40 	91.9        	-0.51
31:30.0     	-3.41 	91.7        	-0.54
31:30.9     	-3.42 	92.1        	-0.55
31:31.8     	-3.44 	91.4        	-0.58
31:32.7     	-3.50 	91.0        	-0.62
31:33.6     	-3.52 	91.3        	-0.66
31:34.5     	-3.54 	90.3        	-0.69
31:35.4     	-3.57 	89.9        	-0.72
31:36.3     	-3.59 	90.7        	-0.75
31:37.2     	-3.62 	91.3        	-0.77
31:38.1     	-3.61 	91.1        	-0.79
31:39.0     	-3.62 	90.6        	-0.82
31:39.8     	-3.66 	90.9        	-0.88
31:40.7     	-3.68 	90.1        	-0.91
31:41.7     	-3.74 	90.5        	-0.93
31:42.5     	-3.76 	90.4        	-0.97
31:43.4     	-3.76 	90.8        	-0.99
31:44.3     	-3.79 	91.2        	-1.02
31:45.2     	-3.81 	90.5        	-1.06
31:46.2     	-3.82 	89.8        	-1.09
31:47.1     	-3.86 	89.1        	-1.13
31:47.9     	-3.90 	89.7        	-1.18
31:48.8     	-3.90 	89.4        	-1.22
31:49.8     	-3.95 	90.1        	-1.24
31:50.6     	-4.00 	89.8        	-1.26
31:51.5     	-3.98 	90.2        	-1.30
31:52.4     	-4.00 	90.7        	-1.31
31:53.3     	-4.06 	90.4        	-1.31
31:54.2     	-4.13 	89.8        	-1.33
31:55.1     	-4.15 	88.6        	-1.36
31:55.9     	-4.21 	86.9        	-1.40
31:56.9     	-4.25 	85.5        	-1.43
31:58.1     	-4.21 	84.1        	-1.49
31:58.7     	-4.47 	85.1        	-1.52
31:59.6     	-4.54 	84.6        	-1.56
32:00.5     	-4.63 	83.6        	-1.63
32:01.3     	-4.73 	83.2        	-1.69
32:02.3     	-4.82 	82.4        	-1.74
32:03.2     	-4.80 	80.2        	-1.78
32:04.0     	-4.75 	79.3        	-1.79
32:04.9     	-4.69 	79.2        	-1.75
32:05.8     	-4.64 	79.1        	-1.65
32:06.7     	-4.63 	80.5        	-1.50
32:07.6     	-4.58 	82.0        	-1.33
32:08.6     	-4.61 	84.2        	-1.19
32:09.4     	-4.62 	85.0        	-1.07
32:10.3     	-4.63 	84.9        	-0.98
32:11.2     	-4.66 	85.2        	-0.90
32:12.1     	-4.64 	87.6        	-0.81
32:13.0     	-4.63 	88.9        	-0.74
32:13.9     	-4.66 	89.4        	-0.69
32:14.8     	-4.65 	87.9        	-0.67
32:15.7     	-4.65 	88.4        	-0.65
32:16.6     	-4.64 	90.4        	-0.61
32:17.4     	-4.60 	88.8        	-0.60
32:18.3     	-4.55 	90.0        	-0.57
32:19.3     	-4.57 	90.6        	-0.55
32:20.2     	-4.55 	90.3        	-0.56
32:21.1     	-4.54 	88.0        	-0.57
32:22.0     	-4.50 	86.2        	-0.60
32:22.9     	-4.50 	86.8        	-0.56
32:23.8     	-4.50 	87.0        	-0.55
32:24.7     	-4.48 	84.9        	-0.58
32:25.5     	-4.47 	84.2        	-0.60
32:26.4     	-4.48 	84.6        	-0.60
32:27.3     	-4.48 	84.4        	-0.60
32:28.2     	-4.53 	85.0        	-0.62
32:29.1     	-4.56 	85.9        	-0.65
32:30.1     	-4.56 	85.7        	-0.65
32:31.0     	-4.54 	84.1        	-0.67
32:31.8     	-4.54 	84.2        	-0.64
32:32.8     	-4.54 	84.1        	-0.64
32:33.7     	-4.53 	84.3        	-0.64
32:34.5     	-4.52 	84.0        	-0.65
32:35.4     	-4.51 	85.2        	-0.62
32:36.3     	-4.51 	84.9        	-0.62
32:37.2     	-4.50 	85.4        	-0.62
32:38.1     	-4.48 	86.2        	-0.59
32:39.0     	-4.46 	88.3        	-0.58
32:39.8     	-4.44 	87.8        	-0.64
32:40.8     	-4.44 	86.9        	-0.64
32:41.7     	-4.46 	86.2        	-0.63
32:42.6     	-4.49 	87.0        	-0.60
32:43.5     	-4.48 	86.9        	-0.62
32:44.4     	-4.48 	86.0        	-0.73
32:45.3     	-4.49 	84.9        	-0.72
32:46.2     	-4.56 	85.6        	-0.71
32:47.1     	-4.55 	85.1        	-0.68
32:47.9     	-4.52 	84.5        	-0.67
32:48.8     	-4.50 	85.7        	-0.68
32:49.7     	-4.51 	85.0        	-0.70
32:50.6     	-4.52 	85.6        	-0.68
32:51.5     	-4.53 	85.5        	-0.67
32:52.5     	-4.53 	84.7        	-0.66
32:53.4     	-4.54 	84.9        	-0.66
32:54.3     	-4.57 	85.5        	-0.65
32:55.2     	-4.55 	84.9        	-0.65
32:56.0     	-4.63 	85.0        	-0.68
32:56.9     	-4.64 	84.0        	-0.67
32:57.8     	-4.65 	84.7        	-0.65
32:58.7     	-4.64 	84.7        	-0.64
32:59.6     	-4.66 	85.0        	-0.62
33:00.5     	-4.68 	86.0        	-0.62
33:01.4     	-4.70 	86.0        	-0.63
33:02.3     	-4.71 	85.3        	-0.67
33:03.3     	-4.73 	84.7        	-0.80
33:04.1     	-4.76 	83.9        	-0.87
33:05.0     	-4.80 	84.4        	-0.83
33:05.9     	-4.81 	82.5        	-0.86
33:06.8     	-4.84 	81.8        	-0.87
33:07.7     	-4.86 	81.7        	-0.87
33:08.6     	-4.89 	81.9        	-0.83
33:09.4     	-4.91 	80.8        	-0.86
33:10.3     	-4.94 	79.8        	-0.88
33:11.2     	-4.95 	80.8        	-0.88
33:12.1     	-4.98 	81.8        	-0.89
33:13.0     	-5.04 	83.8        	-0.85
33:14.0     	-5.05 	83.4        	-0.83
33:14.9     	-5.04 	83.4        	-0.84
33:15.8     	-5.03 	82.7        	-0.89
33:16.7     	-5.03 	83.5        	-0.87
33:17.5     	-5.07 	84.2        	-0.82
33:18.4     	-5.12 	83.1        	-0.80
33:19.3     	-5.15 	80.2        	-0.80
33:20.2     	-5.21 	77.1        	-0.77
33:21.1     	-5.25 	73.4        	-0.78
33:22.0     	-5.28 	70.4        	-0.79
33:22.9     	-5.31 	74.5        	-0.76
33:23.8     	-5.31 	73.7        	-0.75
33:24.8     	-5.35 	73.5        	-0.78
33:25.6     	-5.31 	67.8        	-0.80
33:26.5     	-5.29 	67.4        	-0.80
33:27.4     	-5.24 	64.3        	-0.83
33:28.3     	-5.17 	63.4        	-0.84
33:29.2     	-5.11 	62.6        	-0.85
33:30.1     	-5.05 	62.4        	-0.87
33:30.9     	-4.98 	63.8        	-0.84
33:31.8     	-4.91 	68.3        	-0.83
33:32.8     	-4.85 	67.1        	-0.83
33:33.6     	-4.86 	68.4        	-0.84
33:34.5     	-4.87 	67.6        	-0.89
33:35.5     	-4.90 	66.9        	-0.96
33:36.4     	-4.96 	66.1        	-1.00
33:37.3     	-4.98 	63.3        	-0.99
33:38.2     	-4.93 	63.3        	-0.99
33:39.0     	-5.00 	61.7        	-0.99
33:39.9     	-5.00 	61.4        	-0.97
33:40.8     	-5.03 	61.6        	-0.98
33:41.7     	-5.04 	62.2        	-1.00
33:42.6     	-5.05 	60.8        	-1.02
33:43.5     	-5.03 	58.1        	-1.03
33:44.4     	-5.04 	59.4        	-1.05
33:45.2     	-5.05 	58.5        	-1.06
33:46.3     	-5.02 	57.9        	-1.08
33:47.1     	-5.00 	57.6        	-1.07
33:48.0     	-4.98 	58.3        	-1.06
33:48.9     	-5.02 	62.6        	-1.01
33:49.8     	-4.98 	62.6        	-1.01
33:50.7     	-4.95 	62.4        	-1.01
33:51.6     	-4.99 	64.7        	-1.06
33:52.4     	-5.01 	66.6        	-1.06
33:53.3     	-5.00 	65.4        	-1.05
33:54.2     	-4.98 	65.5        	-1.10
33:55.1     	-4.96 	65.3        	-1.15
33:56.1     	-4.97 	63.7        	-1.18
33:57.0     	-5.00 	62.1        	-1.22
33:57.8     	-5.01 	60.5        	-1.23
33:58.8     	-5.02 	62.2        	-1.23
33:59.7     	-5.03 	60.1        	-1.25
34:00.5     	-5.05 	59.9        	-1.25
34:01.4     	-5.05 	63.7        	-1.24
34:02.3     	-5.06 	64.8        	-1.23
34:03.2     	-5.09 	64.3        	-1.21
34:04.1     	-5.12 	63.6        	-1.28
34:05.0     	-5.14 	63.6        	-1.34
34:05.9     	-5.17 	61.9        	-1.38
34:06.8     	-5.19 	60.3        	-1.42
34:07.7     	-5.21 	61.1        	-1.41
34:08.6     	-5.26 	61.4        	-1.40
34:09.5     	-5.28 	63.4        	-1.40
34:10.4     	-5.29 	63.3        	-1.41
34:11.3     	-5.33 	66.2        	-1.40
34:12.2     	-5.34 	69.4        	-1.36
34:13.1     	-5.34 	69.7        	-1.41
34:14.0     	-5.34 	69.4        	-1.45
34:14.8     	-5.36 	70.4        	-1.50
34:15.7     	-5.36 	70.3        	-1.51
34:16.7     	-5.39 	73.5        	-1.49
34:17.6     	-5.38 	72.6        	-1.51
34:18.5     	-5.41 	73.7        	-1.58
34:19.4     	-5.42 	73.0        	-1.65
34:20.2     	-5.44 	71.5        	-1.71
34:21.2     	-5.46 	70.5        	-1.76
34:22.1     	-5.48 	70.0        	-1.78
34:22.9     	-5.49 	70.1        	-1.82
34:23.8     	-5.51 	71.4        	-1.83
34:24.7     	-5.54 	73.2        	-1.87
34:25.6     	-5.56 	73.3        	-1.89
34:26.5     	-5.59 	73.6        	-1.92
34:27.5     	-5.62 	74.0        	-1.94
34:28.3     	-5.65 	75.0        	-2.05
34:29.2     	-5.69 	74.6        	-2.09
34:30.2     	-5.71 	75.5        	-2.12
34:31.0     	-5.73 	75.1        	-2.13
34:31.9     	-5.74 	75.1        	-2.13
34:32.8     	-5.75 	77.5        	-2.11
34:33.7     	-5.74 	77.4        	-2.14
34:34.6     	-5.77 	77.2        	-2.15
34:35.5     	-5.76 	76.6        	-2.23
34:36.3     	-5.79 	75.8        	-2.30
34:37.2     	-5.83 	76.1        	-2.32
34:38.1     	-5.86 	74.5        	-2.36
34:39.0     	-5.88 	73.8        	-2.36
34:40.0     	-5.88 	73.9        	-2.34
34:40.9     	-5.89 	74.8        	-2.32
34:41.8     	-5.89 	76.8        	-2.29
34:42.7     	-5.89 	79.9        	-2.24
34:43.6     	-5.90 	79.8        	-2.25
34:44.4     	-5.90 	78.3        	-2.25
34:45.3     	-5.91 	75.3        	-2.26
34:46.2     	-5.93 	73.2        	-2.30
34:47.1     	-5.94 	73.6        	-2.33
34:48.0     	-5.98 	72.7        	-2.42
34:49.0     	-6.01 	70.7        	-2.47
34:49.8     	-6.04 	69.7        	-2.54
34:50.7     	-6.07 	69.2        	-2.61
34:51.6     	-6.09 	69.3        	-2.64
34:52.5     	-6.11 	67.9        	-2.67
34:53.4     	-6.12 	68.5        	-2.69
34:54.3     	-6.12 	70.6        	-2.72
34:55.2     	-6.12 	69.5        	-2.75
34:56.1     	-6.14 	68.1        	-2.81
34:57.0     	-6.16 	70.6        	-2.81
34:57.8     	-6.18 	70.7        	-2.86
34:58.7     	-6.22 	70.4        	-2.98
34:59.7     	-6.25 	69.5        	-3.08
35:00.6     	-6.27 	69.0        	-3.21
35:01.5     	-6.30 	68.1        	-3.33
35:02.4     	-6.33 	67.3        	-3.45
35:03.3     	-6.36 	66.9        	-3.58
35:04.2     	-6.37 	67.5        	-3.68
35:05.1     	-6.38 	66.7        	-3.78
35:05.9     	-6.39 	67.6        	-3.84
35:06.8     	-6.38 	68.3        	-3.91
35:07.7     	-6.37 	66.1        	-3.98
35:08.6     	-6.39 	64.8        	-4.06
35:09.5     	-6.40 	63.7        	-4.16
35:10.4     	-6.42 	61.5        	-4.26
35:11.4     	-6.46 	61.2        	-4.34
35:12.2     	-6.49 	60.8        	-4.42
35:13.2     	-6.53 	60.3        	-4.49
35:14.0     	-6.55 	61.2        	-4.52
35:14.9     	-6.54 	63.0        	-4.55
35:15.8     	-6.54 	63.5        	-4.59
35:16.7     	-6.55 	63.2        	-4.63
35:17.6     	-6.54 	62.8        	-4.67
35:18.5     	-6.55 	61.1        	-4.74
35:19.3     	-6.58 	60.5        	-4.79
35:20.2     	-6.59 	60.3        	-4.83
35:21.1     	-6.60 	59.8        	-4.88
35:22.1     	-6.61 	59.5        	-4.91
35:23.0     	-6.61 	61.3        	-4.93
35:23.9     	-6.62 	61.0        	-4.99
35:24.8     	-6.63 	62.0        	-5.02
35:25.7     	-6.64 	61.3        	-5.06
35:26.6     	-6.67 	60.9        	-5.09
35:27.4     	-6.70 	60.7        	-5.12
35:28.3     	-6.72 	61.5        	-5.13
35:29.2     	-6.77 	62.1        	-5.14
35:30.1     	-6.82 	62.6        	-5.15
35:31.0     	-6.86 	61.6        	-5.21
35:31.9     	-6.89 	60.2        	-5.27
35:32.8     	-6.95 	59.4        	-5.34
35:33.7     	-7.01 	59.1        	-5.38
35:34.6     	-7.06 	58.9        	-5.43
35:35.5     	-7.09 	59.0        	-5.46
35:36.4     	-7.11 	59.7        	-5.48
35:37.3     	-7.14 	59.8        	-5.50
35:38.2     	-7.16 	60.2        	-5.52
35:39.1     	-7.17 	61.6        	-5.52
35:40.0     	-7.19 	62.6        	-5.52
35:40.8     	-7.22 	62.9        	-5.54
35:41.7     	-7.24 	63.0        	-5.57
35:42.6     	-7.29 	62.5        	-5.61
35:43.6     	-7.34 	62.1        	-5.66
35:44.5     	-7.39 	61.6        	-5.69
35:45.4     	-7.44 	61.1        	-5.76
35:46.3     	-7.50 	61.1        	-5.82
35:47.2     	-7.54 	61.9        	-5.87
35:48.1     	-7.58 	62.0        	-5.91
35:48.9     	-7.60 	61.9        	-5.94
35:49.8     	-7.62 	63.3        	-5.95
35:50.7     	-7.65 	65.4        	-5.97
35:51.6     	-7.68 	64.9        	-5.99
35:52.5     	-7.71 	65.1        	-6.01
35:53.4     	-7.74 	63.8        	-6.06
35:54.2     	-7.81 	64.1        	-6.10
35:55.3     	-7.84 	64.3        	-6.13
35:56.2     	-7.90 	64.5        	-6.16
35:57.0     	-7.92 	64.5        	-6.18
35:57.9     	-7.93 	66.1        	-6.18
35:58.8     	-7.97 	66.1        	-6.21
35:59.7     	-8.01 	65.6        	-6.25
36:00.6     	-8.06 	65.8        	-6.26
36:01.5     	-8.08 	65.8        	-6.29
36:02.4     	-8.12 	65.0        	-6.32
36:03.2     	-8.13 	65.7        	-6.33
36:04.1     	-8.16 	65.8        	-6.35
36:05.2     	-8.21 	66.3        	-6.38
36:06.0     	-8.23 	66.0        	-6.42
36:06.9     	-8.29 	65.5        	-6.47
36:07.8     	-8.34 	64.9        	-6.52
36:08.7     	-8.39 	64.6        	-6.57
36:09.6     	-8.41 	64.4        	-6.61
36:10.5     	-8.43 	65.2        	-6.62
36:11.3     	-8.42 	65.5        	-6.64
36:12.2     	-8.39 	67.8        	-6.64
36:13.1     	-8.38 	67.7        	-6.65
36:14.0     	-8.38 	68.1        	-6.66
36:14.9     	-8.39 	67.8        	-6.67
36:15.8     	-8.39 	68.5        	-6.67
36:16.8     	-8.42 	68.2        	-6.68
36:17.7     	-8.46 	68.2        	-6.69
36:18.6     	-8.46 	68.6        	-6.70
36:19.4     	-8.48 	67.9        	-6.72
36:20.8     	-8.50 	67.2        	-6.70
36:21.2     	-8.50 	69.4        	-6.74
36:22.1     	-8.52 	69.6        	-6.75
36:23.0     	-8.54 	69.9        	-6.76
36:23.9     	-8.57 	70.4        	-6.75
36:24.7     	-8.61 	70.5        	-6.76
36:25.6     	-8.64 	70.6        	-6.77
36:26.6     	-8.70 	69.4        	-6.84
36:27.5     	-8.70 	69.2        	-6.86
36:28.4     	-8.72 	68.5        	-6.90
36:29.3     	-8.74 	68.0        	-6.92
36:30.2     	-8.75 	67.0        	-6.97
36:31.1     	-8.74 	66.1        	-7.01
36:32.0     	-8.72 	65.0        	-7.03
36:32.8     	-8.72 	64.0        	-7.07
36:33.7     	-8.74 	63.4        	-7.11
36:34.6     	-8.75 	63.9        	-7.12
36:35.5     	-8.74 	64.3        	-7.15
36:36.4     	-8.77 	63.6        	-7.17
36:37.3     	-8.81 	63.9        	-7.19
36:38.3     	-8.86 	63.1        	-7.22
36:39.2     	-8.90 	62.9        	-7.25
36:40.1     	-8.96 	62.6        	-7.30
36:40.9     	-9.01 	62.6        	-7.37
36:41.8     	-9.07 	62.5        	-7.41
36:42.7     	-9.11 	62.9        	-7.45
36:43.6     	-9.16 	63.5        	-7.48
36:45.2     	-9.21 	64.2        	-7.51
36:45.4     	-9.26 	64.5        	-7.49
36:46.3     	-9.29 	65.0        	-7.49
36:47.2     	-9.29 	66.5        	-7.49
36:48.1     	-9.29 	65.8        	-7.51
36:48.9     	-9.29 	65.1        	-7.54
36:49.9     	-9.30 	64.6        	-7.55
36:50.8     	-9.30 	65.2        	-7.56
36:51.7     	-9.28 	66.7        	-7.56
36:52.6     	-9.28 	66.6        	-7.56
36:53.5     	-9.29 	66.9        	-7.56
36:54.8     	-9.30 	67.1        	-7.56
36:55.0     	-9.30 	67.1        	-7.56
36:55.3     	-9.32 	66.9        	-7.56
36:56.2     	-9.33 	67.8        	-7.54
36:57.0     	-9.39 	67.7        	-7.55
36:57.9     	-9.40 	68.4        	-7.53
36:58.8     	-9.42 	67.8        	-7.54
36:59.7     	-9.47 	67.4        	-7.55
37:00.7     	-9.49 	67.9        	-7.54
37:02.2     	-9.52 	68.3        	-7.54
37:02.4     	-9.50 	69.0        	-7.55
37:03.3     	-9.53 	69.6        	-7.55
37:04.2     	-9.55 	70.9        	-7.54
37:05.1     	-9.60 	71.2        	-7.53
37:06.0     	-9.62 	73.6        	-7.51
37:06.9     	-9.63 	74.1        	-7.50
37:07.8     	-9.70 	73.4        	-7.50
37:08.7     	-9.77 	72.8        	-7.53
37:09.6     	-9.79 	71.8        	-7.55
37:10.4     	-9.82 	71.4        	-7.57
37:11.4     	-9.84 	71.7        	-7.56
37:12.3     	-9.85 	71.9        	-7.56
37:13.2     	-9.87 	71.3        	-7.58
37:14.1     	-9.91 	71.3        	-7.59
37:15.0     	-9.92 	73.3        	-7.58
37:15.8     	-9.94 	75.8        	-7.57
37:16.8     	-9.97 	76.4        	-7.56
37:17.6     	-10.01	77.2        	-7.55
37:18.5     	-10.04	75.2        	-7.59
37:19.4     	-10.10	73.9        	-7.63
37:20.3     	-10.12	73.9        	-7.62
37:21.2     	-10.16	73.7        	-7.64
37:22.1     	-10.17	73.4        	-7.65
37:23.1     	-10.22	72.6        	-7.71
37:23.9     	-10.25	72.6        	-7.74
37:24.8     	-10.28	73.0        	-7.80
37:25.7     	-10.30	73.2        	-7.85
37:26.6     	-10.33	73.3        	-7.89
37:27.5     	-10.33	73.3        	-7.93
37:28.4     	-10.29	72.8        	-7.97
37:29.3     	-10.27	71.6        	-8.01
37:30.2     	-10.24	71.8        	-8.03
37:31.1     	-10.23	71.8        	-8.06
37:31.9     	-10.20	71.0        	-8.09
37:32.8     	-10.21	70.8        	-8.10
37:33.8     	-10.24	71.5        	-8.10
37:34.7     	-10.19	69.5        	-8.12
37:35.6     	-10.17	68.0        	-8.14
37:36.5     	-10.15	66.6        	-8.16
37:37.4     	-10.18	65.1        	-8.21
37:38.3     	-10.18	63.3        	-8.24
37:39.2     	-10.10	61.9        	-8.29
37:40.0     	-10.16	60.7        	-8.33
37:40.9     	-10.18	59.8        	-8.37
37:41.8     	-10.18	59.1        	-8.40
37:42.7     	-10.18	59.8        	-8.39
37:43.6     	-10.17	58.7        	-8.42
37:44.5     	-10.20	57.5        	-8.45
37:45.5     	-10.22	57.4        	-8.47
37:46.3     	-10.25	56.6        	-8.51
37:47.3     	-10.30	56.4        	-8.54
37:48.2     	-10.31	56.5        	-8.56
37:49.0     	-10.34	56.6        	-8.58
37:49.9     	-10.38	56.8        	-8.60
37:50.8     	-10.42	57.3        	-8.61
37:51.7     	-10.45	57.6        	-8.63
37:52.6     	-10.47	57.7        	-8.64
37:53.5     	-10.49	58.0        	-8.65
37:54.3     	-10.51	58.1        	-8.65
37:55.3     	-10.51	60.1        	-8.65
37:56.2     	-10.56	58.9        	-8.68
37:57.1     	-10.59	60.1        	-8.67
37:58.0     	-10.60	58.7        	-8.70
37:58.9     	-10.66	57.9        	-8.73
37:59.8     	-10.70	57.7        	-8.77
38:00.7     	-10.76	56.9        	-8.81
38:01.6     	-10.80	57.4        	-8.83
38:02.4     	-10.85	57.7        	-8.88
38:03.3     	-10.90	57.9        	-8.91
38:04.3     	-10.98	57.7        	-8.96
38:05.1     	-11.00	57.6        	-8.98
38:06.0     	-11.04	58.3        	-9.02
38:06.9     	-11.09	57.9        	-9.06
38:07.8     	-11.12	58.4        	-9.07
38:08.8     	-11.16	58.0        	-9.12
38:09.7     	-11.22	57.9        	-9.16
38:10.5     	-11.25	60.4        	-9.16
38:11.4     	-11.28	60.2        	-9.19
38:12.3     	-11.33	60.0        	-9.21
38:13.2     	-11.34	60.4        	-9.23
38:14.1     	-11.36	61.3        	-9.23
38:15.0     	-11.40	61.9        	-9.22
38:15.9     	-11.44	63.2        	-9.22
38:16.8     	-11.47	62.4        	-9.25
38:17.7     	-11.53	61.5        	-9.30
38:18.5     	-11.57	61.2        	-9.33
38:19.5     	-11.62	61.6        	-9.35
38:20.4     	-11.65	62.0        	-9.36
