Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
20:48.2     	15.74 	64.8    	17.48
20:49.1     	15.71 	65.3    	17.39
20:50.0     	15.74 	66.3    	17.47
20:50.9     	16.08 	67.0    	17.46
20:51.8     	16.05 	66.9    	17.40
20:52.7     	16.03 	66.8    	17.38
20:53.5     	16.07 	67.9    	17.35
20:54.4     	16.23 	66.8    	17.46
20:55.3     	16.22 	65.7    	17.46
20:56.2     	16.15 	65.4    	17.47
20:57.2     	16.05 	65.5    	17.42
20:58.1     	16.00 	66.7    	17.42
20:59.0     	16.01 	67.1    	17.43
20:59.9     	16.03 	67.1    	17.43
21:00.8     	16.07 	66.9    	17.45
21:01.6     	16.12 	67.3    	17.47
21:02.5     	16.18 	68.0    	17.47
21:03.4     	16.10 	66.4    	17.48
21:04.3     	16.08 	67.4    	17.49
21:05.2     	16.13 	68.0    	17.51
21:06.1     	16.26 	68.2    	17.52
21:06.9     	16.25 	66.3    	17.53
21:07.9     	16.26 	66.6    	17.55
21:08.8     	16.32 	67.0    	17.58
21:09.7     	16.50 	66.9    	17.59
21:10.6     	16.58 	67.3    	17.62
21:11.5     	16.57 	66.2    	17.64
21:12.4     	16.36 	66.2    	17.70
21:13.3     	16.45 	66.0    	17.79
21:14.2     	16.18 	66.0    	17.77
21:15.0     	16.01 	68.0    	17.79
21:15.9     	15.91 	66.0    	17.79
21:16.8     	15.73 	65.3    	17.79
21:17.7     	15.66 	66.0    	17.79
21:18.7     	15.55 	66.7    	17.74
21:19.6     	15.58 	66.9    	17.75
21:20.4     	15.59 	67.1    	17.76
21:21.4     	15.55 	67.0    	17.76
21:22.3     	15.53 	66.7    	17.77
21:23.1     	15.56 	66.4    	17.78
21:24.0     	15.56 	66.3    	17.78
21:24.9     	15.59 	67.2    	17.81
21:25.8     	15.69 	67.7    	17.80
21:26.7     	15.63 	67.2    	17.79
21:27.6     	15.59 	66.6    	17.79
21:28.5     	15.65 	67.1    	17.80
21:29.4     	15.86 	68.2    	17.81
21:30.3     	16.15 	69.1    	17.82
21:31.2     	16.20 	66.9    	17.83
21:32.1     	16.09 	66.0    	17.84
21:33.0     	16.11 	67.2    	17.85
21:33.9     	16.13 	68.3    	17.85
21:34.8     	16.09 	65.8    	17.85
21:35.7     	15.94 	65.5    	17.87
21:36.5     	15.90 	65.8    	17.88
21:37.4     	15.92 	66.9    	17.87
21:38.3     	16.08 	70.0    	17.83
21:39.3     	16.19 	68.3    	17.81
21:40.2     	16.21 	66.7    	17.81
21:41.1     	16.27 	68.1    	17.78
21:42.0     	16.53 	67.7    	17.77
21:42.9     	16.60 	67.7    	17.79
21:43.8     	16.71 	68.4    	17.81
21:44.6     	16.57 	66.0    	17.83
21:45.5     	16.45 	66.1    	17.86
21:46.4     	16.30 	66.0    	17.80
21:47.3     	16.22 	65.4    	17.81
21:48.2     	16.03 	66.4    	17.80
21:49.1     	16.12 	67.5    	17.84
21:50.0     	16.19 	68.2    	17.74
21:50.9     	16.46 	69.8    	17.76
21:51.8     	16.71 	70.2    	17.75
21:52.8     	16.86 	69.1    	17.74
21:53.6     	16.79 	66.5    	17.74
21:54.5     	16.59 	64.3    	17.76
21:55.4     	16.32 	66.1    	17.76
21:56.3     	16.15 	64.9    	17.74
21:57.2     	15.94 	64.4    	17.72
21:58.1     	15.76 	64.2    	17.70
21:58.9     	15.80 	65.9    	17.66
21:59.8     	15.90 	67.2    	17.63
22:00.8     	15.80 	66.7    	17.60
22:01.7     	15.84 	65.6    	17.59
22:02.6     	15.91 	66.9    	17.55
22:03.5     	15.94 	66.4    	17.51
22:04.4     	15.89 	66.7    	17.47
22:05.3     	16.05 	66.1    	17.43
22:06.2     	16.07 	65.0    	17.40
22:07.0     	16.13 	66.3    	17.37
22:07.9     	16.21 	66.0    	17.34
22:08.8     	16.20 	65.0    	17.30
22:09.7     	16.26 	65.8    	17.31
22:10.6     	16.34 	64.0    	17.28
22:11.5     	16.13 	62.9    	17.26
22:12.5     	16.03 	63.6    	17.23
22:13.4     	16.06 	64.1    	17.26
22:14.3     	16.03 	64.0    	17.26
22:15.1     	16.27 	67.3    	17.28
22:16.0     	16.58 	67.7    	17.31
22:16.9     	16.43 	64.7    	17.34
22:17.8     	16.35 	65.1    	17.37
22:18.7     	16.32 	65.5    	17.38
22:19.6     	16.30 	66.6    	17.41
22:20.4     	16.64 	70.2    	17.43
22:21.3     	16.89 	69.0    	17.47
22:22.3     	16.82 	66.8    	17.50
22:23.2     	17.00 	67.3    	17.54
22:24.1     	16.94 	67.2    	17.57
22:25.0     	17.01 	67.9    	17.61
22:25.9     	17.08 	68.4    	17.65
22:26.8     	17.16 	67.6    	17.68
22:27.7     	16.84 	64.7    	17.72
22:28.5     	16.65 	65.2    	17.76
22:29.4     	16.62 	64.3    	17.78
22:30.3     	16.24 	63.3    	17.79
22:31.2     	16.08 	63.7    	17.81
22:32.1     	15.93 	64.8    	17.79
22:33.1     	15.93 	65.8    	17.81
22:34.0     	16.13 	67.1    	17.82
22:34.8     	16.48 	68.1    	17.85
22:35.8     	16.58 	68.2    	17.87
22:36.6     	16.76 	68.3    	17.90
22:37.5     	17.18 	68.7    	17.94
22:38.4     	17.47 	67.6    	17.98
22:39.3     	17.47 	65.8    	18.01
22:40.2     	17.49 	65.3    	18.05
22:41.1     	17.73 	66.3    	18.10
22:41.9     	17.75 	65.4    	18.14
22:42.9     	17.21 	63.2    	18.16
22:43.8     	16.93 	64.2    	18.14
22:44.7     	16.84 	65.4    	18.16
22:45.6     	16.64 	65.8    	18.19
22:46.5     	16.68 	66.3    	18.20
22:47.3     	16.75 	67.6    	18.24
22:48.2     	16.37 	65.7    	18.26
22:49.1     	16.36 	67.6    	18.25
22:50.0     	16.38 	69.4    	18.24
22:50.9     	16.53 	69.7    	18.25
22:51.8     	16.62 	69.7    	18.26
22:52.7     	16.62 	69.2    	18.27
22:53.6     	16.39 	68.7    	18.27
22:54.6     	16.20 	68.8    	18.27
22:55.4     	16.25 	69.8    	18.27
22:56.3     	16.16 	68.4    	18.23
22:57.2     	16.15 	68.8    	18.20
22:58.1     	16.18 	69.6    	18.17
22:59.0     	16.21 	68.6    	18.14
22:59.9     	16.28 	67.9    	18.11
23:00.8     	16.20 	68.4    	18.08
23:01.7     	16.28 	69.0    	18.08
23:02.6     	16.40 	68.1    	18.04
23:03.4     	16.40 	68.6    	18.01
23:04.3     	16.56 	68.7    	18.01
23:05.3     	16.68 	68.6    	18.00
23:06.2     	16.72 	68.3    	18.01
23:07.1     	16.66 	67.3    	18.01
23:08.0     	16.64 	67.0    	18.03
23:08.9     	16.72 	69.9    	18.05
23:09.8     	16.76 	69.5    	18.08
23:10.7     	16.73 	68.8    	18.10
23:11.5     	16.71 	68.4    	18.12
23:12.4     	16.64 	69.1    	18.15
23:13.3     	16.84 	68.8    	18.17
23:14.2     	16.76 	67.6    	18.19
23:15.1     	16.60 	67.9    	18.21
23:16.0     	16.65 	68.0    	18.22
23:16.9     	16.64 	69.9    	18.23
23:17.9     	16.80 	69.8    	18.24
23:18.8     	16.83 	67.9    	18.23
23:19.6     	16.76 	68.8    	18.22
23:20.5     	17.08 	69.3    	18.24
23:21.4     	16.96 	67.6    	18.24
23:22.3     	16.81 	66.2    	18.25
23:23.2     	16.62 	66.8    	18.26
23:24.1     	16.64 	66.4    	18.23
23:24.9     	16.46 	66.6    	18.21
23:25.8     	16.52 	67.8    	18.21
23:26.7     	16.50 	68.6    	18.22
23:27.7     	16.53 	69.2    	18.24
23:28.6     	16.52 	68.7    	18.26
23:29.5     	16.53 	68.5    	18.29
23:30.4     	16.64 	68.4    	18.31
23:31.3     	16.73 	69.4    	18.34
23:32.2     	16.79 	69.0    	18.38
23:33.0     	16.72 	68.2    	18.41
23:33.9     	16.70 	67.4    	18.44
23:34.8     	16.71 	68.1    	18.45
23:35.7     	16.67 	68.2    	18.47
23:36.6     	16.71 	67.9    	18.49
23:37.5     	16.99 	67.8    	18.50
23:38.5     	17.17 	66.4    	18.53
23:39.4     	17.06 	64.3    	18.54
23:40.3     	17.01 	66.2    	18.56
23:41.2     	17.06 	66.3    	18.58
23:42.0     	16.89 	67.0    	18.60
23:42.9     	16.95 	67.4    	18.61
23:43.8     	16.91 	65.9    	18.58
23:44.7     	16.72 	66.5    	18.54
23:45.6     	16.49 	65.2    	18.51
23:46.5     	16.44 	64.8    	18.47
23:47.4     	16.22 	64.6    	18.43
23:48.3     	16.03 	64.2    	18.38
23:49.2     	15.94 	65.9    	18.34
23:50.1     	15.99 	66.9    	18.33
23:51.0     	16.13 	66.3    	18.29
23:51.9     	16.12 	65.3    	18.26
23:52.8     	16.18 	66.3    	18.26
23:53.7     	16.25 	64.9    	18.26
23:54.6     	16.16 	65.0    	18.27
23:55.4     	16.16 	64.7    	18.28
23:56.3     	16.26 	65.7    	18.28
23:57.3     	16.50 	67.1    	18.26
23:58.1     	16.50 	63.8    	18.22
23:59.0     	16.53 	64.6    	18.24
23:59.9     	16.76 	63.8    	18.25
24:00.9     	16.68 	63.9    	18.25
24:01.8     	16.38 	61.2    	18.21
24:02.7     	16.04 	63.9    	18.18
24:03.5     	15.96 	65.5    	18.17
24:04.4     	15.98 	66.7    	18.15
24:05.4     	16.08 	68.3    	18.13
24:06.2     	16.31 	68.6    	18.11
24:07.1     	16.57 	68.3    	18.11
24:08.0     	16.76 	65.8    	18.11
24:08.9     	16.65 	64.0    	18.09
24:09.8     	16.48 	63.8    	18.04
24:10.7     	16.34 	64.9    	17.99
24:11.5     	16.32 	63.7    	17.96
24:12.5     	16.26 	63.7    	17.92
24:13.4     	16.15 	64.6    	17.90
24:14.3     	16.11 	63.8    	17.88
24:15.2     	16.02 	64.9    	17.85
24:16.1     	16.10 	63.1    	17.80
24:17.0     	15.96 	63.6    	17.78
24:17.9     	16.01 	62.8    	17.78
24:18.8     	16.06 	62.2    	17.77
24:19.6     	16.17 	63.4    	17.79
24:20.5     	16.22 	63.8    	17.81
24:21.4     	16.39 	65.1    	17.85
24:22.3     	16.63 	66.4    	17.88
24:23.3     	16.62 	64.6    	17.92
24:24.2     	16.65 	64.5    	17.96
24:25.0     	16.54 	64.6    	17.99
24:25.9     	16.60 	65.7    	18.02
24:26.8     	16.71 	66.6    	18.06
24:27.7     	16.80 	66.2    	18.09
24:28.6     	16.94 	64.3    	18.11
24:29.5     	16.94 	63.9    	18.11
24:30.4     	16.79 	64.6    	18.12
24:31.3     	16.61 	62.5    	18.12
24:32.2     	16.50 	64.0    	18.14
24:33.0     	16.55 	65.0    	18.16
24:34.0     	16.53 	65.3    	18.18
24:34.9     	16.55 	65.0    	18.20
24:35.8     	16.58 	65.8    	18.22
24:36.7     	16.66 	64.4    	18.25
24:37.6     	16.66 	63.9    	18.28
24:38.4     	16.62 	64.4    	18.32
24:39.3     	16.30 	64.2    	18.35
24:40.3     	16.17 	67.6    	18.37
24:41.1     	16.29 	68.9    	18.39
24:42.0     	16.35 	69.4    	18.40
24:42.9     	16.59 	68.7    	18.41
24:43.8     	16.62 	67.0    	18.41
24:44.8     	16.46 	66.0    	18.40
24:45.7     	16.36 	67.6    	18.39
24:46.5     	16.58 	68.1    	18.38
24:47.4     	16.55 	65.2    	18.32
24:48.3     	16.25 	62.9    	18.25
24:49.2     	16.03 	63.2    	18.18
24:50.1     	15.91 	63.5    	18.17
24:51.0     	15.93 	64.0    	18.15
24:51.9     	15.91 	64.4    	18.14
24:52.8     	16.06 	65.7    	18.15
24:53.7     	15.92 	66.7    	18.15
24:54.5     	15.91 	68.4    	18.13
24:55.5     	15.95 	67.4    	18.12
24:56.4     	16.06 	69.1    	18.12
24:57.3     	16.16 	69.2    	18.13
24:58.2     	16.37 	70.0    	18.15
24:59.1     	16.46 	69.4    	18.16
25:00.0     	16.50 	70.0    	18.18
25:00.9     	16.42 	68.2    	18.19
25:01.8     	16.41 	70.0    	18.21
25:02.6     	16.42 	70.2    	18.21
25:03.5     	16.17 	70.7    	18.21
25:04.4     	16.04 	70.2    	18.20
25:05.3     	16.27 	72.0    	18.20
25:06.2     	16.35 	71.1    	18.20
25:07.2     	16.59 	70.7    	18.21
25:08.0     	16.77 	69.5    	18.21
25:08.9     	16.94 	68.6    	18.22
25:09.9     	17.23 	68.1    	18.25
25:10.7     	17.49 	69.0    	18.28
25:11.6     	17.46 	69.4    	18.31
25:12.5     	17.21 	68.4    	18.34
25:13.4     	17.15 	66.6    	18.37
25:14.3     	17.13 	66.8    	18.39
25:15.2     	17.09 	67.3    	18.40
25:16.0     	17.18 	67.8    	18.43
25:16.9     	17.11 	68.3    	18.46
25:17.9     	16.99 	68.7    	18.48
25:18.8     	16.99 	66.7    	18.49
25:19.7     	16.68 	67.0    	18.49
25:20.6     	16.64 	67.6    	18.48
25:21.5     	16.59 	67.8    	18.46
25:22.4     	16.60 	67.8    	18.39
25:23.3     	16.51 	67.7    	18.33
25:24.2     	16.51 	68.2    	18.29
25:25.0     	16.61 	68.8    	18.30
25:25.9     	16.61 	69.5    	18.31
25:26.8     	16.72 	69.0    	18.31
25:27.7     	16.84 	66.2    	18.32
25:28.6     	16.65 	66.6    	18.33
25:29.6     	16.72 	68.8    	18.35
25:30.5     	16.89 	65.3    	18.35
25:31.4     	16.44 	64.1    	18.28
25:32.3     	16.31 	64.6    	18.22
25:33.1     	16.34 	64.9    	18.16
25:34.0     	16.29 	67.8    	18.14
25:34.9     	16.53 	68.9    	18.16
25:35.8     	16.59 	68.6    	18.19
25:36.7     	16.78 	67.8    	18.21
25:37.6     	17.06 	66.9    	18.24
25:38.5     	17.16 	67.3    	18.27
25:39.4     	17.18 	67.4    	18.31
25:40.3     	17.24 	67.3    	18.34
25:41.2     	17.20 	67.8    	18.35
25:42.1     	17.05 	66.3    	18.36
25:43.0     	16.93 	67.2    	18.39
25:43.9     	16.70 	66.5    	18.42
25:44.8     	16.30 	63.8    	18.42
25:45.7     	16.08 	64.2    	18.43
25:46.5     	15.97 	65.2    	18.44
25:47.5     	16.06 	65.2    	18.45
25:48.3     	16.31 	66.4    	18.47
25:49.2     	16.67 	66.6    	18.50
25:50.1     	16.96 	66.5    	18.53
25:51.0     	17.12 	67.1    	18.57
25:52.0     	17.19 	67.5    	18.61
25:52.9     	16.98 	66.6    	18.65
25:53.8     	16.88 	66.6    	18.69
25:54.6     	16.86 	66.3    	18.72
25:55.5     	16.84 	67.2    	18.75
25:56.4     	16.90 	66.5    	18.76
25:57.3     	16.96 	65.1    	18.75
25:58.2     	16.87 	64.2    	18.76
25:59.1     	16.92 	64.6    	18.77
26:00.0     	16.97 	66.6    	18.81
26:00.9     	16.81 	67.3    	18.84
26:01.9     	16.79 	67.6    	18.88
26:02.7     	16.90 	68.5    	18.88
26:03.6     	16.85 	66.2    	18.86
26:04.5     	16.74 	66.6    	18.81
26:05.4     	16.56 	66.2    	18.77
26:06.3     	16.45 	67.4    	18.76
26:07.2     	16.45 	67.4    	18.76
26:08.0     	16.46 	67.7    	18.77
26:08.9     	16.60 	66.9    	18.78
26:09.8     	16.91 	67.1    	18.80
26:10.7     	17.22 	66.8    	18.82
26:11.6     	17.36 	66.4    	18.84
26:12.6     	17.51 	66.3    	18.87
26:13.5     	17.84 	65.8    	18.92
26:14.4     	18.25 	65.4    	18.97
26:15.3     	18.33 	63.9    	19.00
26:16.1     	18.18 	63.7    	19.05
26:17.0     	18.06 	64.6    	19.09
26:17.9     	17.87 	65.4    	19.12
26:18.8     	17.75 	66.4    	19.15
26:19.7     	17.68 	63.9    	19.16
26:20.6     	17.55 	64.3    	19.18
26:21.4     	17.49 	65.9    	19.21
26:22.4     	17.44 	66.0    	19.24
26:23.3     	17.32 	66.3    	19.26
26:24.2     	17.51 	66.3    	19.30
26:25.1     	17.61 	68.1    	19.32
26:26.0     	17.42 	66.9    	19.34
26:26.9     	17.36 	67.4    	19.41
26:27.8     	17.02 	64.4    	19.41
26:28.7     	16.67 	67.8    	19.38
26:29.5     	16.65 	70.1    	19.38
26:30.4     	16.80 	69.7    	19.35
26:31.3     	16.70 	68.1    	19.31
26:32.2     	16.93 	68.4    	19.30
26:33.1     	17.02 	68.8    	19.25
26:34.0     	17.10 	68.6    	19.25
26:35.0     	16.97 	69.6    	19.23
26:35.9     	17.10 	69.8    	19.19
26:36.8     	17.22 	67.1    	19.14
26:37.6     	17.07 	65.8    	19.09
26:38.5     	16.95 	64.1    	19.04
26:39.4     	16.80 	65.5    	18.94
26:40.3     	16.43 	68.0    	18.80
26:41.2     	16.33 	69.4    	18.67
26:42.1     	16.60 	68.9    	18.59
26:42.9     	16.73 	66.5    	18.53
26:43.9     	16.75 	65.9    	18.46
26:44.9     	16.67 	67.5    	18.51
26:45.7     	16.71 	69.7    	18.41
26:46.6     	16.82 	69.1    	18.43
26:47.5     	16.93 	68.1    	18.43
26:48.4     	17.10 	67.9    	18.46
26:49.3     	17.15 	66.9    	18.46
26:50.2     	16.79 	66.2    	18.46
26:51.0     	16.46 	66.5    	18.44
26:51.9     	16.44 	67.8    	18.44
26:52.8     	16.59 	66.5    	18.51
26:53.7     	16.69 	65.1    	18.59
26:54.6     	16.74 	66.0    	18.67
26:55.6     	16.84 	67.4    	18.66
26:56.5     	16.97 	66.1    	18.68
26:57.4     	16.97 	66.2    	18.71
26:58.3     	16.97 	65.9    	18.71
26:59.1     	16.94 	65.3    	18.70
27:00.0     	16.92 	65.7    	18.69
27:00.9     	16.91 	66.9    	18.70
27:01.8     	16.89 	68.4    	18.69
27:02.7     	16.88 	67.0    	18.68
27:03.6     	16.88 	66.2    	18.66
27:04.5     	16.87 	66.9    	18.66
27:05.4     	16.95 	66.9    	18.67
27:06.4     	16.96 	66.9    	18.67
27:07.3     	16.93 	66.9    	18.65
27:08.1     	16.88 	67.3    	18.64
27:09.0     	16.87 	68.3    	18.65
27:09.9     	16.87 	69.4    	18.65
27:10.8     	16.92 	70.9    	18.66
27:11.7     	17.01 	72.3    	18.68
27:12.6     	17.00 	71.2    	18.69
27:13.4     	16.91 	70.4    	18.71
27:14.3     	16.49 	68.1    	18.72
27:15.3     	16.43 	68.1    	18.72
27:16.2     	16.48 	67.7    	18.71
27:17.1     	16.49 	67.5    	18.71
27:18.0     	16.52 	68.4    	18.70
27:18.9     	16.28 	68.5    	18.70
27:19.8     	16.04 	67.8    	18.70
27:20.7     	15.92 	68.2    	18.68
27:21.5     	15.75 	68.5    	18.67
27:22.4     	15.63 	68.4    	18.65
27:23.3     	15.50 	68.9    	18.64
27:24.2     	15.68 	69.0    	18.62
27:25.1     	15.89 	68.8    	18.60
27:26.0     	16.09 	69.3    	18.58
27:27.0     	16.21 	68.1    	18.57
27:27.9     	16.26 	67.4    	18.55
27:28.8     	16.35 	69.6    	18.55
27:29.6     	15.86 	66.5    	18.42
27:30.5     	15.37 	66.9    	18.32
27:31.4     	14.97 	66.0    	18.29
27:32.3     	14.67 	67.8    	18.10
27:33.2     	14.57 	67.7    	17.95
27:34.1     	14.56 	68.6    	17.80
27:34.9     	14.55 	68.8    	17.64
27:35.8     	14.50 	68.9    	17.50
27:36.7     	14.49 	68.9    	17.34
27:37.7     	14.43 	68.8    	17.19
27:38.6     	14.29 	67.9    	17.00
27:39.5     	14.20 	68.1    	16.87
27:40.4     	14.11 	66.9    	16.74
27:41.3     	14.06 	67.4    	16.61
27:42.2     	13.98 	66.1    	16.48
27:42.8     	13.90 	64.9    	16.48
27:43.0     	13.89 	66.3    	16.32
27:43.9     	13.84 	66.9    	16.17
27:44.8     	13.79 	66.9    	16.03
27:45.7     	13.73 	66.0    	15.93
27:46.6     	13.72 	67.8    	15.79
27:47.5     	13.67 	67.1    	15.70
27:48.5     	13.56 	65.3    	15.62
27:49.4     	13.46 	65.7    	15.52
27:50.3     	13.42 	66.2    	15.43
27:51.1     	13.36 	66.9    	15.32
27:52.0     	13.35 	66.9    	15.23
27:52.9     	13.33 	67.3    	15.15
27:53.8     	13.27 	67.1    	15.04
27:54.7     	13.21 	67.1    	14.97
27:55.6     	13.14 	67.2    	14.89
27:56.4     	13.06 	68.0    	14.82
27:57.3     	13.03 	68.3    	14.74
27:58.2     	12.90 	67.7    	14.65
27:59.1     	12.80 	67.4    	14.58
28:00.1     	12.76 	66.8    	14.51
28:01.0     	12.74 	66.2    	14.41
28:01.9     	12.67 	66.7    	14.34
28:02.8     	12.63 	67.7    	14.25
28:03.7     	12.60 	67.1    	14.21
28:04.5     	12.62 	66.5    	14.15
28:05.4     	12.61 	66.9    	14.09
28:06.3     	12.56 	66.6    	14.04
28:07.2     	12.53 	65.5    	13.98
28:08.1     	12.50 	63.8    	13.92
28:09.0     	12.48 	63.8    	13.86
28:09.9     	12.48 	62.6    	13.82
28:10.9     	12.50 	61.5    	13.77
28:11.8     	12.45 	62.1    	13.72
28:12.6     	12.40 	62.2    	13.67
28:13.5     	12.36 	63.0    	13.62
28:14.4     	12.32 	62.9    	13.57
28:15.3     	12.27 	63.0    	13.54
28:16.2     	12.22 	63.5    	13.49
28:17.1     	12.16 	63.7    	13.46
28:17.9     	12.14 	63.9    	13.40
28:18.9     	12.14 	62.0    	13.37
28:19.8     	12.11 	60.4    	13.33
28:20.6     	12.13 	57.9    	13.28
28:21.5     	12.06 	62.4    	13.25
28:22.5     	11.92 	64.0    	13.21
28:23.4     	11.93 	59.9    	13.16
28:24.3     	11.93 	60.5    	13.12
28:25.2     	11.88 	61.1    	13.07
28:26.0     	11.86 	60.2    	13.02
28:26.9     	11.79 	59.4    	12.98
28:27.8     	11.76 	60.4    	12.94
28:28.7     	11.64 	64.9    	12.90
28:29.6     	11.56 	66.2    	12.85
28:30.5     	11.50 	66.7    	12.81
28:31.4     	11.45 	66.9    	12.74
28:32.3     	11.40 	67.3    	12.70
28:33.3     	11.32 	68.2    	12.64
28:34.1     	11.27 	69.1    	12.60
28:35.0     	11.22 	68.9    	12.54
28:35.9     	11.19 	69.3    	12.49
28:36.8     	11.13 	69.5    	12.44
28:37.7     	11.10 	69.2    	12.40
28:38.6     	11.10 	69.1    	12.37
28:39.5     	11.04 	69.0    	12.33
28:40.4     	11.01 	69.4    	12.29
28:41.3     	10.92 	69.6    	12.24
28:42.1     	10.91 	69.2    	12.20
28:43.0     	10.88 	68.4    	12.14
28:44.0     	10.87 	68.2    	12.11
28:44.9     	10.84 	68.4    	12.07
28:45.8     	10.81 	69.4    	12.03
28:46.7     	10.74 	69.4    	12.00
28:47.6     	10.69 	69.7    	11.96
28:48.4     	10.66 	71.3    	11.92
28:49.4     	10.58 	72.8    	11.88
28:50.3     	10.50 	73.0    	11.84
28:51.1     	10.46 	72.6    	11.78
28:52.0     	10.40 	73.0    	11.73
28:52.9     	10.37 	71.2    	11.70
28:53.8     	10.34 	72.2    	11.64
28:54.7     	10.27 	72.8    	11.59
28:55.7     	10.21 	72.9    	11.55
28:56.5     	10.22 	71.0    	11.51
28:57.4     	10.23 	71.3    	11.46
28:58.3     	10.18 	72.9    	11.42
28:59.2     	10.13 	72.5    	11.38
29:00.1     	10.09 	71.7    	11.33
29:01.0     	10.02 	71.4    	11.30
29:01.9     	9.96  	71.8    	11.26
29:02.8     	9.93  	72.2    	11.21
29:03.7     	9.88  	72.4    	11.15
29:04.5     	9.87  	71.9    	11.11
29:05.4     	9.84  	72.1    	11.07
29:06.4     	9.76  	72.3    	11.01
29:07.3     	9.68  	72.4    	10.97
29:08.2     	9.62  	72.3    	10.93
29:09.1     	9.59  	72.5    	10.88
29:10.0     	9.56  	71.8    	10.83
29:10.9     	9.58  	71.0    	10.78
29:11.8     	9.58  	70.8    	10.75
29:12.6     	9.54  	70.7    	10.69
29:13.5     	9.49  	70.7    	10.66
29:14.4     	9.43  	71.0    	10.61
29:15.3     	9.41  	70.7    	10.57
29:16.2     	9.39  	70.1    	10.54
29:17.2     	9.33  	70.5    	10.51
29:18.0     	9.28  	70.7    	10.49
29:18.9     	9.24  	70.3    	10.45
29:19.8     	9.19  	70.9    	10.42
29:20.7     	9.14  	71.6    	10.39
29:21.6     	9.07  	72.3    	10.36
29:22.5     	8.99  	72.7    	10.32
29:23.4     	8.92  	72.9    	10.28
29:24.3     	8.87  	73.2    	10.25
29:25.2     	8.83  	73.4    	10.21
29:26.0     	8.80  	73.2    	10.17
29:27.0     	8.77  	72.8    	10.12
29:27.9     	8.75  	72.6    	10.09
29:28.8     	8.71  	72.9    	10.06
29:29.7     	8.68  	72.4    	10.01
29:30.6     	8.67  	72.7    	9.99
29:31.5     	8.64  	71.9    	9.94
29:32.4     	8.59  	71.4    	9.92
29:33.3     	8.55  	70.7    	9.87
29:34.1     	8.51  	71.4    	9.83
29:35.0     	8.46  	71.5    	9.78
29:35.9     	8.43  	72.4    	9.74
29:36.8     	8.38  	71.4    	9.70
29:37.7     	8.38  	70.5    	9.66
29:38.7     	8.36  	70.1    	9.62
29:39.5     	8.33  	70.2    	9.58
29:40.4     	8.30  	71.0    	9.55
29:41.3     	8.19  	70.9    	9.51
29:42.2     	8.17  	72.0    	9.47
29:43.1     	8.06  	74.9    	9.43
29:44.0     	8.01  	75.0    	9.38
29:44.9     	8.02  	74.1    	9.33
29:45.8     	8.18  	67.6    	9.28
29:46.7     	8.41  	63.6    	9.26
29:47.5     	8.52  	62.0    	9.25
29:48.4     	8.58  	61.2    	9.24
29:49.3     	8.61  	60.8    	9.23
29:50.3     	8.61  	60.6    	9.24
29:51.2     	8.59  	60.6    	9.24
29:52.1     	8.56  	60.8    	9.24
29:52.9     	8.54  	61.0    	9.25
29:53.9     	8.51  	61.0    	9.24
29:54.8     	8.49  	61.1    	9.24
29:55.6     	8.47  	61.3    	9.23
29:56.5     	8.42  	61.4    	9.23
29:57.4     	8.40  	61.4    	9.24
29:58.3     	8.35  	61.6    	9.24
29:59.2     	8.30  	61.8    	9.23
30:00.2     	8.25  	62.0    	9.22
30:01.0     	8.23  	62.0    	9.21
30:01.9     	8.20  	62.1    	9.20
30:02.9     	8.15  	62.3    	9.19
30:03.7     	8.10  	62.4    	9.17
30:04.6     	8.05  	62.5    	9.16
30:05.5     	8.02  	62.8    	9.15
30:06.4     	8.00  	63.0    	9.14
30:07.3     	7.96  	63.4    	9.12
30:08.2     	7.92  	63.7    	9.10
30:09.0     	7.86  	64.2    	9.09
30:09.9     	7.83  	64.5    	9.06
30:10.8     	7.78  	64.8    	9.04
30:11.8     	7.75  	65.5    	9.02
30:12.7     	7.70  	66.3    	8.98
30:13.6     	7.64  	66.6    	8.95
30:14.5     	7.59  	66.6    	8.92
30:15.4     	7.53  	66.0    	8.88
30:16.3     	7.48  	66.8    	8.85
30:17.1     	7.42  	67.6    	8.80
30:18.0     	7.39  	67.6    	8.78
30:18.9     	7.35  	67.9    	8.74
30:19.8     	7.32  	68.0    	8.70
30:20.7     	7.27  	68.0    	8.66
30:21.6     	7.23  	68.3    	8.64
30:22.6     	7.17  	68.6    	8.60
30:23.5     	7.12  	68.8    	8.57
30:24.4     	7.08  	69.0    	8.53
30:25.2     	7.04  	69.1    	8.48
30:26.1     	7.01  	69.1    	8.45
30:27.0     	6.97  	69.2    	8.41
30:27.9     	6.92  	69.4    	8.38
30:28.8     	6.88  	69.5    	8.34
30:29.7     	6.81  	69.8    	8.29
30:30.5     	6.76  	70.0    	8.25
30:31.4     	6.74  	70.0    	8.22
30:32.3     	6.68  	70.2    	8.18
30:33.4     	6.63  	70.4    	8.15
30:34.2     	6.59  	70.6    	8.11
30:35.1     	6.52  	70.9    	8.08
30:36.0     	6.48  	71.1    	8.04
30:36.9     	6.45  	71.4    	8.00
30:37.8     	6.45  	71.7    	7.95
30:38.7     	6.43  	72.0    	7.90
30:39.5     	6.41  	72.2    	7.86
30:40.4     	6.39  	72.3    	7.83
30:41.3     	6.38  	72.4    	7.80
30:42.2     	6.37  	72.4    	7.76
